
Iteracción: 0
individual0 mCAI=1,mHD=0,lLCS=1,GENDER=male,AGE:0,fitness:4.00649e+07, last mutation: -1, Identificador de poblacion: 0
individual43 mCAI=0.468344,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.01087e+07, last mutation: 3, Identificador de poblacion: 65
individual44 mCAI=0.492437,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:5,fitness:9.43449e+06, last mutation: 6, Identificador de poblacion: 65
individual45 mCAI=0.494091,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:5,fitness:9.07683e+06, last mutation: 0, Identificador de poblacion: 153
individual46 mCAI=0.466175,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:4,fitness:6.88751e+06, last mutation: 0, Identificador de poblacion: 65
individual47 mCAI=0.462915,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:6.60722e+06, last mutation: 3, Identificador de poblacion: 65
individual48 mCAI=0.465695,mHD=0.219298,lLCS=0.157895,GENDER=female,AGE:3,fitness:6.2818e+06, last mutation: 0, Identificador de poblacion: 153
individual49 mCAI=0.479208,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:3,fitness:5.26954e+06, last mutation: 1, Identificador de poblacion: 153
individual50 mCAI=0.479208,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:4,fitness:5.26954e+06, last mutation: 1, Identificador de poblacion: 153
individual51 mCAI=0.479208,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:2,fitness:5.26954e+06, last mutation: 1, Identificador de poblacion: 153
individual52 mCAI=0.477373,mHD=0.219298,lLCS=0.175439,GENDER=female,AGE:2,fitness:5.13252e+06, last mutation: 1, Identificador de poblacion: 65
individual53 mCAI=0.478898,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:5,fitness:4.90228e+06, last mutation: 0, Identificador de poblacion: 65
individual54 mCAI=0.460653,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:5,fitness:4.32795e+06, last mutation: 6, Identificador de poblacion: 65
individual55 mCAI=0.478077,mHD=0.210526,lLCS=0.140351,GENDER=male,AGE:1,fitness:4.05456e+06, last mutation: 1, Identificador de poblacion: 65
individual56 mCAI=0.499444,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:4,fitness:3.74257e+06, last mutation: 1, Identificador de poblacion: 153
individual57 mCAI=0.477373,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:6,fitness:3.67499e+06, last mutation: 6, Identificador de poblacion: 65
individual58 mCAI=0.477373,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:2,fitness:3.66342e+06, last mutation: 3, Identificador de poblacion: 65
individual59 mCAI=0.477373,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:3.4527e+06, last mutation: 2, Identificador de poblacion: 65
individual60 mCAI=0.477373,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:4,fitness:3.4527e+06, last mutation: 0, Identificador de poblacion: 65
individual61 mCAI=0.477342,mHD=0.210526,lLCS=0.140351,GENDER=male,AGE:2,fitness:3.43011e+06, last mutation: 0, Identificador de poblacion: 153
individual62 mCAI=0.488986,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:3.40196e+06, last mutation: 1, Identificador de poblacion: 65
individual63 mCAI=0.47723,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:3.34253e+06, last mutation: 0, Identificador de poblacion: 65
individual64 mCAI=0.498986,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:4,fitness:3.30757e+06, last mutation: 1, Identificador de poblacion: 153
individual65 mCAI=0.479249,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:4,fitness:3.11305e+06, last mutation: 0, Identificador de poblacion: 153
individual66 mCAI=0.475964,mHD=0.210526,lLCS=0.140351,GENDER=male,AGE:1,fitness:2.5062e+06, last mutation: 0, Identificador de poblacion: 65
individual67 mCAI=0.489727,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:2.50047e+06, last mutation: 1, Identificador de poblacion: 65
individual68 mCAI=0.475317,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:3,fitness:2.29577e+06, last mutation: 0, Identificador de poblacion: 65
individual69 mCAI=0.477373,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:2,fitness:2.29191e+06, last mutation: 0, Identificador de poblacion: 65
individual70 mCAI=0.477373,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:1,fitness:2.29191e+06, last mutation: 0, Identificador de poblacion: 65
individual71 mCAI=0.477373,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:4,fitness:2.10728e+06, last mutation: 0, Identificador de poblacion: 65
individual72 mCAI=0.477373,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.08114e+06, last mutation: 0, Identificador de poblacion: 65
individual73 mCAI=0.459445,mHD=0.219298,lLCS=0.157895,GENDER=female,AGE:4,fitness:2.07876e+06, last mutation: 0, Identificador de poblacion: 153
individual74 mCAI=0.488986,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:2.04949e+06, last mutation: 1, Identificador de poblacion: 65
individual75 mCAI=0.456434,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:5,fitness:2.03802e+06, last mutation: 0, Identificador de poblacion: 65
individual76 mCAI=0.456415,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:3,fitness:2.03107e+06, last mutation: 3, Identificador de poblacion: 65
individual77 mCAI=0.456415,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:4,fitness:2.03107e+06, last mutation: 3, Identificador de poblacion: 65
individual78 mCAI=0.456415,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:3,fitness:2.02415e+06, last mutation: 0, Identificador de poblacion: 65
individual79 mCAI=0.456415,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:2,fitness:2.02415e+06, last mutation: 0, Identificador de poblacion: 65
individual80 mCAI=0.456415,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:4,fitness:2.02401e+06, last mutation: 1, Identificador de poblacion: 65
individual81 mCAI=0.48713,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:5,fitness:2.01481e+06, last mutation: 6, Identificador de poblacion: 153
individual82 mCAI=0.487154,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:3,fitness:1.95058e+06, last mutation: 1, Identificador de poblacion: 153
individual83 mCAI=0.487154,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:3,fitness:1.95058e+06, last mutation: 1, Identificador de poblacion: 153
individual84 mCAI=0.487154,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:3,fitness:1.95058e+06, last mutation: 2, Identificador de poblacion: 153
individual85 mCAI=0.487154,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:3,fitness:1.95058e+06, last mutation: 1, Identificador de poblacion: 153
individual86 mCAI=0.48713,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:3,fitness:1.94049e+06, last mutation: 2, Identificador de poblacion: 153
individual87 mCAI=0.48713,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:4,fitness:1.94049e+06, last mutation: 2, Identificador de poblacion: 153
individual88 mCAI=0.473993,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:7,fitness:1.70471e+06, last mutation: 6, Identificador de poblacion: 55
individual89 mCAI=0.473993,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:4,fitness:1.70471e+06, last mutation: 0, Identificador de poblacion: 55
individual90 mCAI=0.494994,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.60867e+06, last mutation: 0, Identificador de poblacion: 65
individual91 mCAI=0.475317,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:2,fitness:1.45641e+06, last mutation: 0, Identificador de poblacion: 65
individual92 mCAI=0.457294,mHD=0.219298,lLCS=0.157895,GENDER=female,AGE:1,fitness:1.43348e+06, last mutation: 0, Identificador de poblacion: 65
individual93 mCAI=0.487644,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.41228e+06, last mutation: 0, Identificador de poblacion: 65
individual94 mCAI=0.473437,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:7,fitness:1.40956e+06, last mutation: 5, Identificador de poblacion: 50
individual95 mCAI=0.456415,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.2309e+06, last mutation: 0, Identificador de poblacion: 65
individual96 mCAI=0.472254,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:5,fitness:1.14748e+06, last mutation: 6, Identificador de poblacion: 55
individual97 mCAI=0.454672,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:4,fitness:1.13452e+06, last mutation: 3, Identificador de poblacion: 65
individual98 mCAI=0.454672,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:4,fitness:1.12947e+06, last mutation: 0, Identificador de poblacion: 65
individual99 mCAI=0.477578,mHD=0.210526,lLCS=0.166667,GENDER=female,AGE:2,fitness:1.11729e+06, last mutation: 0, Identificador de poblacion: 65

individual100 mCAI=0.484299,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:6,fitness:1.03632e+06, last mutation: 1, Identificador de poblacion: 50
individual101 mCAI=0.471906,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:8,fitness:994316, last mutation: 0, Identificador de poblacion: 153
individual102 mCAI=0.473315,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:951246, last mutation: 0, Identificador de poblacion: 65
individual103 mCAI=0.471555,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:7,fitness:917960, last mutation: 0, Identificador de poblacion: 55
individual104 mCAI=0.484159,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:890447, last mutation: 0, Identificador de poblacion: 65
individual105 mCAI=0.484159,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:890447, last mutation: 0, Identificador de poblacion: 65
individual106 mCAI=0.473437,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:6,fitness:874311, last mutation: 0, Identificador de poblacion: 50
individual107 mCAI=0.47115,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:8,fitness:837273, last mutation: 5, Identificador de poblacion: 153
individual108 mCAI=0.470495,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:3,fitness:766842, last mutation: 0, Identificador de poblacion: 65
individual109 mCAI=0.472254,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:4,fitness:740689, last mutation: 0, Identificador de poblacion: 55
individual110 mCAI=0.470495,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:5,fitness:723077, last mutation: 0, Identificador de poblacion: 65
individual111 mCAI=0.472556,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:2,fitness:711945, last mutation: 0, Identificador de poblacion: 153
individual112 mCAI=0.469763,mHD=0.210526,lLCS=0.140351,GENDER=male,AGE:2,fitness:610018, last mutation: 0, Identificador de poblacion: 153
individual113 mCAI=0.484096,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:552018, last mutation: 0, Identificador de poblacion: 65
individual114 mCAI=0.470837,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:6,fitness:544635, last mutation: 0, Identificador de poblacion: 55
individual115 mCAI=0.47115,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:7,fitness:527952, last mutation: 0, Identificador de poblacion: 153
individual116 mCAI=0.469057,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:4,fitness:521844, last mutation: 0, Identificador de poblacion: 55
individual117 mCAI=0.469018,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:8,fitness:514669, last mutation: 0, Identificador de poblacion: 153
individual118 mCAI=0.482695,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:378932, last mutation: 0, Identificador de poblacion: 153
individual119 mCAI=0.46916,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:4,fitness:337188, last mutation: 0, Identificador de poblacion: 153
individual120 mCAI=0.468499,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:7,fitness:296965, last mutation: 0, Identificador de poblacion: 153
individual121 mCAI=0.480452,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:4,fitness:230316, last mutation: 3, Identificador de poblacion: 65
individual122 mCAI=0.477373,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:2,fitness:223686, last mutation: 1, Identificador de poblacion: 65
individual123 mCAI=0.467223,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:3,fitness:223552, last mutation: 0, Identificador de poblacion: 55
individual124 mCAI=0.46394,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:5,fitness:162250, last mutation: 0, Identificador de poblacion: 55
individual125 mCAI=0.487706,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:4,fitness:158104, last mutation: 1, Identificador de poblacion: 153
individual126 mCAI=0.479409,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:157100, last mutation: 0, Identificador de poblacion: 153
individual127 mCAI=0.487154,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:4,fitness:136268, last mutation: 1, Identificador de poblacion: 153
individual128 mCAI=0.487154,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:2,fitness:136266, last mutation: 0, Identificador de poblacion: 153
individual129 mCAI=0.48713,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:4,fitness:120243, last mutation: 0, Identificador de poblacion: 153
individual130 mCAI=0.464384,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:4,fitness:118943, last mutation: 0, Identificador de poblacion: 55
individual131 mCAI=0.476809,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:2,fitness:85756.3, last mutation: 0, Identificador de poblacion: 65
individual132 mCAI=0.461392,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:6,fitness:61377.8, last mutation: 0, Identificador de poblacion: 55
individual133 mCAI=0.475143,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:7,fitness:55067.8, last mutation: 1, Identificador de poblacion: 50
individual134 mCAI=0.460653,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:4,fitness:50882.3, last mutation: 0, Identificador de poblacion: 65
individual135 mCAI=0.473993,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:40350.9, last mutation: 0, Identificador de poblacion: 55
individual136 mCAI=0.459475,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:3,fitness:39009.4, last mutation: 0, Identificador de poblacion: 65
individual137 mCAI=0.469426,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:5,fitness:34742.1, last mutation: 0, Identificador de poblacion: 65
individual138 mCAI=0.49568,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:3,fitness:34445.7, last mutation: 0, Identificador de poblacion: 153
individual139 mCAI=0.473363,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:1,fitness:30889.1, last mutation: 0, Identificador de poblacion: 153
individual140 mCAI=0.483919,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:4,fitness:29066.6, last mutation: 0, Identificador de poblacion: 65
individual141 mCAI=0.483697,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:27098.6, last mutation: 0, Identificador de poblacion: 65
individual142 mCAI=0.494091,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:4,fitness:21276.6, last mutation: 0, Identificador de poblacion: 153
individual143 mCAI=0.456415,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:20000.9, last mutation: 0, Identificador de poblacion: 65
individual144 mCAI=0.456415,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:19897.7, last mutation: 0, Identificador de poblacion: 65
individual145 mCAI=0.456415,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:1,fitness:19897.6, last mutation: 0, Identificador de poblacion: 65
individual146 mCAI=0.474141,mHD=0.201754,lLCS=0.166667,GENDER=female,AGE:3,fitness:17299.8, last mutation: 0, Identificador de poblacion: 65
individual147 mCAI=0.470495,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:4,fitness:15733.6, last mutation: 0, Identificador de poblacion: 65
individual148 mCAI=0.465556,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:4,fitness:14864.9, last mutation: 0, Identificador de poblacion: 65
individual149 mCAI=0.470495,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:4,fitness:14438.1, last mutation: 1, Identificador de poblacion: 65
individual150 mCAI=0.468344,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:5,fitness:11146.7, last mutation: 0, Identificador de poblacion: 65
individual151 mCAI=0.452895,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:5,fitness:9686.35, last mutation: 0, Identificador de poblacion: 153
individual152 mCAI=0.477441,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:9159.36, last mutation: 0, Identificador de poblacion: 153
individual153 mCAI=0.468344,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:2,fitness:8003.4, last mutation: 1, Identificador de poblacion: 65
individual154 mCAI=0.462114,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:1,fitness:7023.76, last mutation: 0, Identificador de poblacion: 65
individual155 mCAI=0.479208,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:2,fitness:6615.73, last mutation: 0, Identificador de poblacion: 153
individual156 mCAI=0.467164,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:0,fitness:5877.33, last mutation: 0, Identificador de poblacion: 65
individual157 mCAI=0.45246,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:1,fitness:5494.34, last mutation: 0, Identificador de poblacion: 153
individual158 mCAI=0.466502,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:0,fitness:4925.02, last mutation: 0, Identificador de poblacion: 65
individual159 mCAI=0.469057,mHD=0.201754,lLCS=0.166667,GENDER=male,AGE:4,fitness:4243.99, last mutation: 0, Identificador de poblacion: 55
individual160 mCAI=0.465894,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:4,fitness:4164.49, last mutation: 0, Identificador de poblacion: 153
individual161 mCAI=0.474153,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:3,fitness:3839.58, last mutation: 0, Identificador de poblacion: 153
individual162 mCAI=0.46491,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:3220.27, last mutation: 0, Identificador de poblacion: 65
individual163 mCAI=0.46334,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:5,fitness:2788.6, last mutation: 0, Identificador de poblacion: 65
individual164 mCAI=0.464302,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:4,fitness:2724.98, last mutation: 0, Identificador de poblacion: 153
individual165 mCAI=0.5051,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:3,fitness:2467.81, last mutation: 1, Identificador de poblacion: 65
individual166 mCAI=0.486033,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:5,fitness:1859.15, last mutation: 0, Identificador de poblacion: 153
individual167 mCAI=0.461344,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:5,fitness:1603.08, last mutation: 0, Identificador de poblacion: 55
individual168 mCAI=0.462227,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:7,fitness:1574.82, last mutation: 0, Identificador de poblacion: 153
individual169 mCAI=0.470262,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:5,fitness:1476.3, last mutation: 0, Identificador de poblacion: 65
individual170 mCAI=0.46085,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:7,fitness:1053.23, last mutation: 0, Identificador de poblacion: 153
individual171 mCAI=0.460653,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:4,fitness:997.76, last mutation: 0, Identificador de poblacion: 65
individual172 mCAI=0.472617,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:830.712, last mutation: 0, Identificador de poblacion: 65
individual173 mCAI=0.467071,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:5,fitness:636.185, last mutation: 0, Identificador de poblacion: 153
individual174 mCAI=0.470495,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:5,fitness:538.087, last mutation: 0, Identificador de poblacion: 65
individual175 mCAI=0.466233,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:5,fitness:510.739, last mutation: 0, Identificador de poblacion: 153
individual176 mCAI=0.455398,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:5,fitness:300.313, last mutation: 0, Identificador de poblacion: 153
individual177 mCAI=0.487154,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:2,fitness:250.861, last mutation: 1, Identificador de poblacion: 153
individual178 mCAI=0.496777,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:146.066, last mutation: 0, Identificador de poblacion: 65
individual179 mCAI=0.454672,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:140.468, last mutation: 0, Identificador de poblacion: 65
individual180 mCAI=0.494091,mHD=0.201754,lLCS=0.184211,GENDER=female,AGE:4,fitness:114.258, last mutation: 0, Identificador de poblacion: 153
individual181 mCAI=0.461086,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:91.0465, last mutation: 0, Identificador de poblacion: 153
individual182 mCAI=0.452874,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:1,fitness:88.1279, last mutation: 0, Identificador de poblacion: 153
individual183 mCAI=0.470495,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:4,fitness:74.0762, last mutation: 0, Identificador de poblacion: 65
individual184 mCAI=0.470495,mHD=0.210526,lLCS=0.192982,GENDER=female,AGE:4,fitness:73.8409, last mutation: 0, Identificador de poblacion: 65
individual185 mCAI=0.467461,mHD=0.210526,lLCS=0.184211,GENDER=female,AGE:5,fitness:57.6053, last mutation: 0, Identificador de poblacion: 50
individual186 mCAI=0.479627,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:4,fitness:48.5028, last mutation: 0, Identificador de poblacion: 153
individual187 mCAI=0.444541,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:5,fitness:32.9031, last mutation: 0, Identificador de poblacion: 153
individual188 mCAI=0.498986,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:4,fitness:26.152, last mutation: 1, Identificador de poblacion: 153
individual189 mCAI=0.448829,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:3,fitness:3.63187, last mutation: 0, Identificador de poblacion: 153
individual190 mCAI=0.483317,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:2,fitness:2.62952, last mutation: 0, Identificador de poblacion: 65
individual191 mCAI=0.461236,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:4,fitness:2.483, last mutation: 0, Identificador de poblacion: 153
individual192 mCAI=0.495905,mHD=0.175439,lLCS=0.263158,GENDER=female,AGE:2,fitness:2.00873, last mutation: 1, Identificador de poblacion: 65
individual193 mCAI=0.495905,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.60485, last mutation: 1, Identificador de poblacion: 65
individual194 mCAI=0.446508,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:5,fitness:1.46831, last mutation: 0, Identificador de poblacion: 153
individual195 mCAI=0.479208,mHD=0.184211,lLCS=0.140351,GENDER=female,AGE:3,fitness:1.44559, last mutation: 0, Identificador de poblacion: 153
individual196 mCAI=0.455311,mHD=0.192982,lLCS=0.166667,GENDER=male,AGE:5,fitness:1.25776, last mutation: 0, Identificador de poblacion: 65
individual197 mCAI=0.452389,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:5,fitness:0.396771, last mutation: 0, Identificador de poblacion: 153
individual198 mCAI=0.42944,mHD=0.210526,lLCS=0.166667,GENDER=male,AGE:5,fitness:0.121387, last mutation: 0, Identificador de poblacion: 153
individual199 mCAI=0.469756,mHD=0.184211,lLCS=0.131579,GENDER=female,AGE:3,fitness:0.104415, last mutation: 1, Identificador de poblacion: 65
//

Iteracción: 15
individual0 mCAI=0.512023,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.44341e+09, last mutation: 1, Identificador de poblacion: 65
individual1 mCAI=0.494994,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.01126e+08, last mutation: 1, Identificador de poblacion: 65
individual2 mCAI=0.494994,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.01126e+08, last mutation: 2, Identificador de poblacion: 65
individual3 mCAI=0.5051,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.60804e+08, last mutation: 1, Identificador de poblacion: 65
individual4 mCAI=0.478707,mHD=0.22807,lLCS=0.157895,GENDER=female,AGE:3,fitness:3.15328e+08, last mutation: 2, Identificador de poblacion: 153
individual5 mCAI=0.493176,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.06517e+08, last mutation: 2, Identificador de poblacion: 65
individual6 mCAI=0.493176,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.83853e+08, last mutation: 2, Identificador de poblacion: 65
individual7 mCAI=0.500813,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.99048e+08, last mutation: 1, Identificador de poblacion: 65
individual8 mCAI=0.489727,mHD=0.219298,lLCS=0.131579,GENDER=female,AGE:4,fitness:1.72068e+08, last mutation: 1, Identificador de poblacion: 65
individual9 mCAI=0.492316,mHD=0.219298,lLCS=0.175439,GENDER=female,AGE:5,fitness:1.6404e+08, last mutation: 0, Identificador de poblacion: 153
individual10 mCAI=0.468344,mHD=0.22807,lLCS=0.131579,GENDER=female,AGE:2,fitness:1.62384e+08, last mutation: 2, Identificador de poblacion: 65
individual11 mCAI=0.495905,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:6.8612e+07, last mutation: 1, Identificador de poblacion: 65
individual12 mCAI=0.496117,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:6.64145e+07, last mutation: 0, Identificador de poblacion: 65
individual13 mCAI=0.482448,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:7,fitness:5.83197e+07, last mutation: 5, Identificador de poblacion: 50
individual14 mCAI=0.494994,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:5.77625e+07, last mutation: 1, Identificador de poblacion: 65
individual15 mCAI=0.48183,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:4,fitness:5.71874e+07, last mutation: 0, Identificador de poblacion: 65
individual16 mCAI=0.494994,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:5.37512e+07, last mutation: 1, Identificador de poblacion: 65
individual17 mCAI=0.5051,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:1,fitness:5.09138e+07, last mutation: 1, Identificador de poblacion: 65
individual18 mCAI=0.480941,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:1,fitness:5.05037e+07, last mutation: 0, Identificador de poblacion: 65
individual19 mCAI=0.495905,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:3,fitness:4.30848e+07, last mutation: 2, Identificador de poblacion: 65
individual20 mCAI=0.495905,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:4,fitness:4.30848e+07, last mutation: 2, Identificador de poblacion: 65
individual21 mCAI=0.493176,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.09499e+07, last mutation: 2, Identificador de poblacion: 65
individual22 mCAI=0.493176,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.81663e+07, last mutation: 2, Identificador de poblacion: 65
