
Iteracción: 0
individual0 mCAI=1,mHD=0,lLCS=1,GENDER=male,AGE:0,fitness:1.85839e+08, last mutation: -1, Identificador de poblacion: 0
individual123 mCAI=0.511201,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:3,fitness:2.63349e+07, last mutation: 0, Identificador de poblacion: 186
individual124 mCAI=0.488324,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:2.29104e+07, last mutation: 0, Identificador de poblacion: 186
individual125 mCAI=0.485804,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.98946e+07, last mutation: 0, Identificador de poblacion: 186
individual126 mCAI=0.484109,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:1.75576e+07, last mutation: 0, Identificador de poblacion: 186
individual127 mCAI=0.512407,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.72711e+07, last mutation: 0, Identificador de poblacion: 124
individual128 mCAI=0.510364,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.44885e+07, last mutation: 0, Identificador de poblacion: 186
individual129 mCAI=0.52082,mHD=0.157895,lLCS=0.157895,GENDER=male,AGE:2,fitness:1.38078e+07, last mutation: 0, Identificador de poblacion: 186
individual130 mCAI=0.475821,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.13744e+07, last mutation: 0, Identificador de poblacion: 186
individual131 mCAI=0.474155,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:1.00692e+07, last mutation: 0, Identificador de poblacion: 186
individual132 mCAI=0.48773,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.00557e+07, last mutation: 0, Identificador de poblacion: 186
individual133 mCAI=0.497946,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:9.64204e+06, last mutation: 0, Identificador de poblacion: 186
individual134 mCAI=0.494912,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:2,fitness:7.66046e+06, last mutation: 0, Identificador de poblacion: 186
individual135 mCAI=0.483916,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:3,fitness:7.59649e+06, last mutation: 0, Identificador de poblacion: 180
individual136 mCAI=0.494332,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:2,fitness:7.3245e+06, last mutation: 0, Identificador de poblacion: 186
individual137 mCAI=0.466496,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:2,fitness:6.55851e+06, last mutation: 0, Identificador de poblacion: 186
individual138 mCAI=0.499983,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:5.93438e+06, last mutation: 0, Identificador de poblacion: 186
individual139 mCAI=0.46206,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:5.26345e+06, last mutation: 0, Identificador de poblacion: 186
individual140 mCAI=0.477445,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:5.10099e+06, last mutation: 0, Identificador de poblacion: 124
individual141 mCAI=0.4607,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:4.87748e+06, last mutation: 0, Identificador de poblacion: 186
individual142 mCAI=0.459946,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:0,fitness:4.54921e+06, last mutation: 0, Identificador de poblacion: 186
individual143 mCAI=0.486774,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:3,fitness:4.13463e+06, last mutation: 0, Identificador de poblacion: 186
individual144 mCAI=0.456194,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:3.7899e+06, last mutation: 0, Identificador de poblacion: 186
individual145 mCAI=0.494549,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.71923e+06, last mutation: 0, Identificador de poblacion: 186
individual146 mCAI=0.472372,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:3.64987e+06, last mutation: 0, Identificador de poblacion: 186
individual147 mCAI=0.484893,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:3,fitness:3.58526e+06, last mutation: 0, Identificador de poblacion: 186
individual148 mCAI=0.430797,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.55894e+06, last mutation: 0, Identificador de poblacion: 186
individual149 mCAI=0.484518,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:1,fitness:3.48482e+06, last mutation: 0, Identificador de poblacion: 186
individual150 mCAI=0.471225,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:3,fitness:3.29833e+06, last mutation: 0, Identificador de poblacion: 186
individual151 mCAI=0.482966,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:3,fitness:3.09796e+06, last mutation: 0, Identificador de poblacion: 186
individual152 mCAI=0.451586,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:2.9281e+06, last mutation: 0, Identificador de poblacion: 148
individual153 mCAI=0.480881,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:2,fitness:2.64517e+06, last mutation: 0, Identificador de poblacion: 186
individual154 mCAI=0.448258,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.43031e+06, last mutation: 0, Identificador de poblacion: 186
individual155 mCAI=0.466451,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:3,fitness:2.40888e+06, last mutation: 0, Identificador de poblacion: 186
individual156 mCAI=0.446501,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:1,fitness:2.14912e+06, last mutation: 0, Identificador de poblacion: 186
individual157 mCAI=0.417149,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:1,fitness:1.85385e+06, last mutation: 0, Identificador de poblacion: 181
individual158 mCAI=0.442294,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.7405e+06, last mutation: 0, Identificador de poblacion: 186
individual159 mCAI=0.492883,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.54021e+06, last mutation: 0, Identificador de poblacion: 124
individual160 mCAI=0.473212,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:3,fitness:1.47867e+06, last mutation: 0, Identificador de poblacion: 180
individual161 mCAI=0.472108,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.39263e+06, last mutation: 0, Identificador de poblacion: 186
individual162 mCAI=0.455813,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.22397e+06, last mutation: 0, Identificador de poblacion: 186
individual163 mCAI=0.469224,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.11866e+06, last mutation: 0, Identificador de poblacion: 124
individual164 mCAI=0.487628,mHD=0.166667,lLCS=0.157895,GENDER=male,AGE:1,fitness:909523, last mutation: 0, Identificador de poblacion: 186
individual165 mCAI=0.450817,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:2,fitness:860466, last mutation: 0, Identificador de poblacion: 186
individual166 mCAI=0.477733,mHD=0.175439,lLCS=0.184211,GENDER=male,AGE:3,fitness:856742, last mutation: 0, Identificador de poblacion: 186
individual167 mCAI=0.450598,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:1,fitness:847504, last mutation: 0, Identificador de poblacion: 180
individual168 mCAI=0.447116,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:689641, last mutation: 0, Identificador de poblacion: 186
individual169 mCAI=0.446867,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:678405, last mutation: 0, Identificador de poblacion: 124
individual170 mCAI=0.442904,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:522356, last mutation: 0, Identificador de poblacion: 186
individual171 mCAI=0.455459,mHD=0.184211,lLCS=0.184211,GENDER=female,AGE:2,fitness:384715, last mutation: 0, Identificador de poblacion: 186
individual172 mCAI=0.462012,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:2,fitness:222493, last mutation: 0, Identificador de poblacion: 186
individual173 mCAI=0.428283,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:199142, last mutation: 0, Identificador de poblacion: 124
individual174 mCAI=0.398215,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:2,fitness:144798, last mutation: 0, Identificador de poblacion: 181
individual175 mCAI=0.420234,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:117110, last mutation: 0, Identificador de poblacion: 181
individual176 mCAI=0.439599,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:115629, last mutation: 0, Identificador de poblacion: 186
individual177 mCAI=0.419754,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:2,fitness:113460, last mutation: 0, Identificador de poblacion: 181
individual178 mCAI=0.453919,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:1,fitness:111137, last mutation: 0, Identificador de poblacion: 186
individual179 mCAI=0.392942,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:107813, last mutation: 0, Identificador de poblacion: 186
individual180 mCAI=0.413855,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:75512, last mutation: 0, Identificador de poblacion: 186
individual181 mCAI=0.412464,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:2,fitness:68904.1, last mutation: 0, Identificador de poblacion: 181
individual182 mCAI=0.383221,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:62642.6, last mutation: 0, Identificador de poblacion: 186
individual183 mCAI=0.44688,mHD=0.175439,lLCS=0.131579,GENDER=female,AGE:2,fitness:61853.9, last mutation: 0, Identificador de poblacion: 186
individual184 mCAI=0.456122,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:2,fitness:44540.4, last mutation: 0, Identificador de poblacion: 186
individual185 mCAI=0.402509,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:36345, last mutation: 0, Identificador de poblacion: 186
individual186 mCAI=0.417638,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:3,fitness:21898.9, last mutation: 0, Identificador de poblacion: 180
individual187 mCAI=0.428373,mHD=0.175439,lLCS=0.140351,GENDER=female,AGE:2,fitness:12616, last mutation: 0, Identificador de poblacion: 180
individual188 mCAI=0.385469,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:11649.5, last mutation: 0, Identificador de poblacion: 186
individual189 mCAI=0.405122,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:2,fitness:8596.65, last mutation: 0, Identificador de poblacion: 186
individual190 mCAI=0.423938,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:0,fitness:8495.33, last mutation: 0, Identificador de poblacion: 186
individual191 mCAI=0.400668,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:6051.25, last mutation: 0, Identificador de poblacion: 186
individual192 mCAI=0.392954,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:2,fitness:3372.46, last mutation: 0, Identificador de poblacion: 186
individual193 mCAI=0.417417,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:1107.66, last mutation: 0, Identificador de poblacion: 186
individual194 mCAI=0.389056,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:3,fitness:426.78, last mutation: 0, Identificador de poblacion: 186
individual195 mCAI=0.540641,mHD=0.192982,lLCS=0.245614,GENDER=female,AGE:1,fitness:151.478, last mutation: 1, Identificador de poblacion: 186
individual196 mCAI=0.393166,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:107.634, last mutation: 0, Identificador de poblacion: 186
individual197 mCAI=0.380849,mHD=0.201754,lLCS=0.184211,GENDER=female,AGE:0,fitness:8.23928, last mutation: 0, Identificador de poblacion: 186
individual198 mCAI=0.374431,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:0,fitness:5.55761, last mutation: 0, Identificador de poblacion: 186
individual199 mCAI=0.382673,mHD=0.149123,lLCS=0.22807,GENDER=female,AGE:2,fitness:0.0133485, last mutation: 0, Identificador de poblacion: 186
//

Iteracción: 22
individual0 mCAI=0.533864,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:0,fitness:6.20686e+08, last mutation: 4, Identificador de poblacion: 186
individual1 mCAI=0.540654,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:2,fitness:6.19444e+08, last mutation: 4, Identificador de poblacion: 186
individual2 mCAI=0.544701,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:2,fitness:6.04451e+08, last mutation: 4, Identificador de poblacion: 186
individual3 mCAI=0.538512,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:5.47122e+08, last mutation: 4, Identificador de poblacion: 186
individual4 mCAI=0.53066,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:5.36736e+08, last mutation: 1, Identificador de poblacion: 186
individual5 mCAI=0.529238,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:5.0321e+08, last mutation: 4, Identificador de poblacion: 186
individual6 mCAI=0.529238,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:0,fitness:5.0321e+08, last mutation: 4, Identificador de poblacion: 186
individual7 mCAI=0.528195,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:0,fitness:4.79953e+08, last mutation: 4, Identificador de poblacion: 186
individual8 mCAI=0.54464,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:0,fitness:4.64176e+08, last mutation: 4, Identificador de poblacion: 186
individual9 mCAI=0.527088,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:0,fitness:4.56458e+08, last mutation: 4, Identificador de poblacion: 186
individual10 mCAI=0.533759,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.15388e+08, last mutation: 4, Identificador de poblacion: 186
individual11 mCAI=0.523983,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.96494e+08, last mutation: 4, Identificador de poblacion: 186
individual12 mCAI=0.537717,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.693e+08, last mutation: 4, Identificador de poblacion: 186
individual13 mCAI=0.521711,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.57677e+08, last mutation: 4, Identificador de poblacion: 148
individual14 mCAI=0.537014,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.5142e+08, last mutation: 4, Identificador de poblacion: 186
individual15 mCAI=0.50427,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:1,fitness:3.49661e+08, last mutation: 4, Identificador de poblacion: 181
individual16 mCAI=0.544031,mHD=0.184211,lLCS=0.122807,GENDER=female,AGE:0,fitness:3.37401e+08, last mutation: 1, Identificador de poblacion: 186
individual17 mCAI=0.520332,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:3.35989e+08, last mutation: 4, Identificador de poblacion: 186
individual18 mCAI=0.519159,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.18591e+08, last mutation: 4, Identificador de poblacion: 186
individual19 mCAI=0.52717,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.83552e+08, last mutation: 4, Identificador de poblacion: 186
individual20 mCAI=0.516302,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.79869e+08, last mutation: 4, Identificador de poblacion: 186
individual21 mCAI=0.516209,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.78692e+08, last mutation: 4, Identificador de poblacion: 186
individual22 mCAI=0.526818,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.77832e+08, last mutation: 4, Identificador de poblacion: 124
individual23 mCAI=0.516098,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.77301e+08, last mutation: 4, Identificador de poblacion: 186
individual24 mCAI=0.533649,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.77165e+08, last mutation: 1, Identificador de poblacion: 186
individual25 mCAI=0.516071,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:1,fitness:2.76958e+08, last mutation: 4, Identificador de poblacion: 186
individual26 mCAI=0.515249,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.66817e+08, last mutation: 4, Identificador de poblacion: 186
individual27 mCAI=0.512387,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:0,fitness:2.34343e+08, last mutation: 4, Identificador de poblacion: 186
individual28 mCAI=0.52295,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.22044e+08, last mutation: 1, Identificador de poblacion: 186
individual29 mCAI=0.489792,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.17625e+08, last mutation: 4, Identificador de poblacion: 181
individual30 mCAI=0.510637,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.16468e+08, last mutation: 4, Identificador de poblacion: 186
individual31 mCAI=0.529089,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:2,fitness:2.00936e+08, last mutation: 4, Identificador de poblacion: 186
individual32 mCAI=0.487167,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.99703e+08, last mutation: 4, Identificador de poblacion: 181
individual33 mCAI=0.533693,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.86817e+08, last mutation: 4, Identificador de poblacion: 186
individual34 mCAI=0.519739,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.84344e+08, last mutation: 2, Identificador de poblacion: 186
individual35 mCAI=0.519739,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:3,fitness:1.84344e+08, last mutation: 4, Identificador de poblacion: 186
individual36 mCAI=0.506934,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.83005e+08, last mutation: 4, Identificador de poblacion: 148
individual37 mCAI=0.519406,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.80824e+08, last mutation: 4, Identificador de poblacion: 186
individual38 mCAI=0.549251,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:1,fitness:1.80499e+08, last mutation: 4, Identificador de poblacion: 186
individual39 mCAI=0.527111,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:3,fitness:1.74765e+08, last mutation: 2, Identificador de poblacion: 186
individual40 mCAI=0.527111,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:3,fitness:1.74765e+08, last mutation: 2, Identificador de poblacion: 186
individual41 mCAI=0.518192,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.68538e+08, last mutation: 2, Identificador de poblacion: 186
individual42 mCAI=0.505098,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.68391e+08, last mutation: 4, Identificador de poblacion: 186
individual43 mCAI=0.517884,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.65561e+08, last mutation: 4, Identificador de poblacion: 186
individual44 mCAI=0.526206,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.63959e+08, last mutation: 4, Identificador de poblacion: 186
individual45 mCAI=0.526206,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.63959e+08, last mutation: 3, Identificador de poblacion: 186
individual46 mCAI=0.480721,mHD=0.22807,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.61698e+08, last mutation: 4, Identificador de poblacion: 181
individual47 mCAI=0.517369,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.60692e+08, last mutation: 4, Identificador de poblacion: 186
individual48 mCAI=0.517265,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.59725e+08, last mutation: 4, Identificador de poblacion: 186
individual49 mCAI=0.516929,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.56646e+08, last mutation: 4, Identificador de poblacion: 186
individual50 mCAI=0.516209,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.50253e+08, last mutation: 4, Identificador de poblacion: 186
individual51 mCAI=0.524705,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.4749e+08, last mutation: 4, Identificador de poblacion: 186
individual52 mCAI=0.502069,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:1,fitness:1.46783e+08, last mutation: 4, Identificador de poblacion: 186
individual53 mCAI=0.514521,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.36251e+08, last mutation: 2, Identificador de poblacion: 186
individual54 mCAI=0.514137,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:0,fitness:1.33249e+08, last mutation: 4, Identificador de poblacion: 186
individual55 mCAI=0.544701,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:1,fitness:1.31897e+08, last mutation: 2, Identificador de poblacion: 186
individual56 mCAI=0.513891,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.31367e+08, last mutation: 4, Identificador de poblacion: 186
individual57 mCAI=0.471992,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.21495e+08, last mutation: 2, Identificador de poblacion: 181
individual58 mCAI=0.497114,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.17246e+08, last mutation: 4, Identificador de poblacion: 186
individual59 mCAI=0.497114,mHD=0.219298,lLCS=0.122807,GENDER=male,AGE:1,fitness:1.17246e+08, last mutation: 4, Identificador de poblacion: 186
individual60 mCAI=0.511142,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.12024e+08, last mutation: 4, Identificador de poblacion: 186
individual61 mCAI=0.520771,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.11749e+08, last mutation: 2, Identificador de poblacion: 186
individual62 mCAI=0.527111,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.08089e+08, last mutation: 4, Identificador de poblacion: 186
individual63 mCAI=0.532083,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:3,fitness:1.07498e+08, last mutation: 1, Identificador de poblacion: 186
individual64 mCAI=0.509726,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:1,fitness:1.03206e+08, last mutation: 4, Identificador de poblacion: 186
individual65 mCAI=0.509607,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:1.02496e+08, last mutation: 4, Identificador de poblacion: 186
individual66 mCAI=0.518698,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:9.655e+07, last mutation: 4, Identificador de poblacion: 186
individual67 mCAI=0.51807,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:9.2367e+07, last mutation: 4, Identificador de poblacion: 186
individual68 mCAI=0.536242,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:0,fitness:7.36176e+07, last mutation: 4, Identificador de poblacion: 186
individual69 mCAI=0.519734,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:0,fitness:7.23631e+07, last mutation: 4, Identificador de poblacion: 186
individual70 mCAI=0.52006,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:2,fitness:6.0152e+07, last mutation: 1, Identificador de poblacion: 186
individual71 mCAI=0.526206,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:3,fitness:5.96073e+07, last mutation: 4, Identificador de poblacion: 186
individual72 mCAI=0.525773,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:2,fitness:5.8163e+07, last mutation: 4, Identificador de poblacion: 124
individual73 mCAI=0.512387,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:0,fitness:5.22551e+07, last mutation: 4, Identificador de poblacion: 186
individual74 mCAI=0.521149,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:1,fitness:4.4769e+07, last mutation: 4, Identificador de poblacion: 186
individual75 mCAI=0.53883,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.30462e+07, last mutation: 4, Identificador de poblacion: 186
individual76 mCAI=0.506771,mHD=0.219298,lLCS=0.140351,GENDER=male,AGE:0,fitness:4.07432e+07, last mutation: 4, Identificador de poblacion: 186
individual77 mCAI=0.498433,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:1,fitness:2.81602e+07, last mutation: 4, Identificador de poblacion: 186
individual78 mCAI=0.541233,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.75501e+07, last mutation: 2, Identificador de poblacion: 186
individual79 mCAI=0.523283,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:3,fitness:2.72555e+07, last mutation: 1, Identificador de poblacion: 186
individual80 mCAI=0.536586,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.69033e+07, last mutation: 4, Identificador de poblacion: 186
individual81 mCAI=0.543324,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.47695e+07, last mutation: 4, Identificador de poblacion: 186
individual82 mCAI=0.495329,mHD=0.219298,lLCS=0.131579,GENDER=male,AGE:1,fitness:2.45423e+07, last mutation: 2, Identificador de poblacion: 186
individual83 mCAI=0.518366,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.43594e+07, last mutation: 4, Identificador de poblacion: 181
individual84 mCAI=0.528159,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.38236e+07, last mutation: 4, Identificador de poblacion: 186
individual85 mCAI=0.527265,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.26719e+07, last mutation: 4, Identificador de poblacion: 186
individual86 mCAI=0.516673,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.26343e+07, last mutation: 4, Identificador de poblacion: 186
individual87 mCAI=0.533061,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.12073e+07, last mutation: 4, Identificador de poblacion: 186
individual88 mCAI=0.541233,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.04528e+07, last mutation: 1, Identificador de poblacion: 186
individual89 mCAI=0.543177,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.84168e+07, last mutation: 1, Identificador de poblacion: 186
individual90 mCAI=0.490732,mHD=0.22807,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.80323e+07, last mutation: 4, Identificador de poblacion: 181
individual91 mCAI=0.508862,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.61288e+07, last mutation: 4, Identificador de poblacion: 180
individual92 mCAI=0.529238,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:3,fitness:1.60188e+07, last mutation: 1, Identificador de poblacion: 186
individual93 mCAI=0.520332,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.54375e+07, last mutation: 4, Identificador de poblacion: 186
individual94 mCAI=0.519884,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.50595e+07, last mutation: 4, Identificador de poblacion: 186
individual95 mCAI=0.533523,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.49215e+07, last mutation: 4, Identificador de poblacion: 124
individual96 mCAI=0.519193,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.44932e+07, last mutation: 4, Identificador de poblacion: 180
individual97 mCAI=0.525441,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.2682e+07, last mutation: 1, Identificador de poblacion: 186
individual98 mCAI=0.525331,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.25877e+07, last mutation: 4, Identificador de poblacion: 186
individual99 mCAI=0.524204,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.16659e+07, last mutation: 1, Identificador de poblacion: 186

