
Iteracción: 0
individual0 mCAI=0.392603,mHD=0.149123,lLCS=0.192982,GENDER=female,AGE:0,fitness:6.77367e+08, last mutation: -1, Identificador de poblacion: 101
individual157 mCAI=0.40203,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:3,fitness:60861.6, last mutation: 0, Identificador de poblacion: 34
individual158 mCAI=0.398102,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:55162.5, last mutation: 0, Identificador de poblacion: 162
individual159 mCAI=0.444523,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:2,fitness:52438.2, last mutation: 0, Identificador de poblacion: 54
individual160 mCAI=0.43266,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:1,fitness:45016.7, last mutation: 1, Identificador de poblacion: 177
individual161 mCAI=0.416532,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:38712.9, last mutation: 0, Identificador de poblacion: 46
individual162 mCAI=0.394159,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:30227.3, last mutation: 0, Identificador de poblacion: 68
individual163 mCAI=0.420462,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:27981.8, last mutation: 0, Identificador de poblacion: 176
individual164 mCAI=0.39309,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:25686.7, last mutation: 0, Identificador de poblacion: 82
individual165 mCAI=0.398564,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:1,fitness:8546.56, last mutation: 0, Identificador de poblacion: 197
individual166 mCAI=0.397962,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:7244.86, last mutation: 0, Identificador de poblacion: 18
individual167 mCAI=0.407366,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:6291.36, last mutation: 0, Identificador de poblacion: 18
individual168 mCAI=0.40652,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:5201.99, last mutation: 0, Identificador de poblacion: 104
individual169 mCAI=0.41633,mHD=0.184211,lLCS=0.201754,GENDER=male,AGE:1,fitness:4446.23, last mutation: 0, Identificador de poblacion: 74
individual170 mCAI=0.404465,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:4085.56, last mutation: 0, Identificador de poblacion: 106
individual171 mCAI=0.404907,mHD=0.192982,lLCS=0.184211,GENDER=male,AGE:0,fitness:3965.52, last mutation: 0, Identificador de poblacion: 49
individual172 mCAI=0.379425,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:2881.48, last mutation: 0, Identificador de poblacion: 18
individual173 mCAI=0.401894,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:1,fitness:2801.31, last mutation: 0, Identificador de poblacion: 78
individual174 mCAI=0.376894,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:0,fitness:2327.25, last mutation: 0, Identificador de poblacion: 187
individual175 mCAI=0.396237,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:1459.23, last mutation: 0, Identificador de poblacion: 197
individual176 mCAI=0.394346,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:1172.04, last mutation: 0, Identificador de poblacion: 68
individual177 mCAI=0.393375,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:1,fitness:1047.76, last mutation: 0, Identificador de poblacion: 138
individual178 mCAI=0.392763,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:2,fitness:976.799, last mutation: 0, Identificador de poblacion: 78
individual179 mCAI=0.403865,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:2,fitness:894.051, last mutation: 0, Identificador de poblacion: 125
individual180 mCAI=0.413059,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:863.542, last mutation: 0, Identificador de poblacion: 54
individual181 mCAI=0.388014,mHD=0.219298,lLCS=0.166667,GENDER=male,AGE:2,fitness:836.85, last mutation: 0, Identificador de poblacion: 68
individual182 mCAI=0.385903,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:775.782, last mutation: 0, Identificador de poblacion: 106
individual183 mCAI=0.400753,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:0,fitness:557.679, last mutation: 0, Identificador de poblacion: 49
individual184 mCAI=0.396422,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:2,fitness:316.089, last mutation: 0, Identificador de poblacion: 54
individual185 mCAI=0.409429,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:130.352, last mutation: 0, Identificador de poblacion: 162
individual186 mCAI=0.413076,mHD=0.192982,lLCS=0.280702,GENDER=female,AGE:0,fitness:100.938, last mutation: 0, Identificador de poblacion: 162
individual187 mCAI=0.388463,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:0,fitness:39.4364, last mutation: 0, Identificador de poblacion: 93
individual188 mCAI=0.391784,mHD=0.166667,lLCS=0.122807,GENDER=female,AGE:1,fitness:34.0804, last mutation: 0, Identificador de poblacion: 170
individual189 mCAI=0.401059,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:0,fitness:33.0519, last mutation: 0, Identificador de poblacion: 49
individual190 mCAI=0.390354,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:24.0398, last mutation: 0, Identificador de poblacion: 1
individual191 mCAI=0.390466,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:1,fitness:20.7698, last mutation: 0, Identificador de poblacion: 49
individual192 mCAI=0.408901,mHD=0.175439,lLCS=0.236842,GENDER=female,AGE:1,fitness:20.3947, last mutation: 0, Identificador de poblacion: 39
individual193 mCAI=0.378028,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:2,fitness:15.0768, last mutation: 0, Identificador de poblacion: 18
individual194 mCAI=0.382692,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:2,fitness:10.3403, last mutation: 0, Identificador de poblacion: 68
individual195 mCAI=0.380049,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:2,fitness:6.83614, last mutation: 0, Identificador de poblacion: 104
individual196 mCAI=0.371925,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.2344, last mutation: 0, Identificador de poblacion: 1
individual197 mCAI=0.390962,mHD=0.157895,lLCS=0.201754,GENDER=male,AGE:1,fitness:0.67874, last mutation: 0, Identificador de poblacion: 177
individual198 mCAI=0.377103,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:2,fitness:0.159807, last mutation: 0, Identificador de poblacion: 82
individual199 mCAI=0.364751,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:0,fitness:0.0880631, last mutation: 0, Identificador de poblacion: 104
//

Iteracción: 6
individual0 mCAI=0.450936,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.12164e+08, last mutation: 4, Identificador de poblacion: 93
individual1 mCAI=0.435553,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:2,fitness:6.20825e+07, last mutation: 1, Identificador de poblacion: 162
individual2 mCAI=0.453025,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:0,fitness:5.93161e+07, last mutation: 4, Identificador de poblacion: 18
individual3 mCAI=0.430781,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:0,fitness:4.02009e+07, last mutation: 3, Identificador de poblacion: 34
individual4 mCAI=0.4357,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:2,fitness:3.8921e+07, last mutation: 1, Identificador de poblacion: 93
individual5 mCAI=0.471635,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.17773e+07, last mutation: 4, Identificador de poblacion: 34
individual6 mCAI=0.429764,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:2,fitness:2.57762e+07, last mutation: 2, Identificador de poblacion: 93
individual7 mCAI=0.425298,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.89721e+07, last mutation: 2, Identificador de poblacion: 74
individual8 mCAI=0.454271,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.88871e+07, last mutation: 1, Identificador de poblacion: 54
individual9 mCAI=0.425298,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.88795e+07, last mutation: 2, Identificador de poblacion: 74
individual10 mCAI=0.453576,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.75241e+07, last mutation: 1, Identificador de poblacion: 18
individual11 mCAI=0.453576,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.75241e+07, last mutation: 1, Identificador de poblacion: 18
individual12 mCAI=0.426308,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:2,fitness:1.55104e+07, last mutation: 0, Identificador de poblacion: 18
individual13 mCAI=0.444659,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.22228e+07, last mutation: 2, Identificador de poblacion: 34
individual14 mCAI=0.437703,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:3,fitness:1.12901e+07, last mutation: 2, Identificador de poblacion: 18
individual15 mCAI=0.432845,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:1,fitness:1.12288e+07, last mutation: 2, Identificador de poblacion: 18
individual16 mCAI=0.449199,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.08774e+07, last mutation: 1, Identificador de poblacion: 18
individual17 mCAI=0.416453,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.02182e+07, last mutation: 3, Identificador de poblacion: 93
individual18 mCAI=0.4357,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:3,fitness:9.98974e+06, last mutation: 1, Identificador de poblacion: 93
individual19 mCAI=0.430781,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:0,fitness:8.93146e+06, last mutation: 4, Identificador de poblacion: 34
individual20 mCAI=0.456131,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:8.6953e+06, last mutation: 1, Identificador de poblacion: 187
individual21 mCAI=0.434788,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:2,fitness:8.23601e+06, last mutation: 2, Identificador de poblacion: 18
individual22 mCAI=0.446064,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:7.75953e+06, last mutation: 1, Identificador de poblacion: 187
individual23 mCAI=0.439597,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:1,fitness:6.3176e+06, last mutation: 1, Identificador de poblacion: 162
individual24 mCAI=0.452811,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:5.70536e+06, last mutation: 1, Identificador de poblacion: 54
individual25 mCAI=0.452811,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:5.70536e+06, last mutation: 1, Identificador de poblacion: 54
individual26 mCAI=0.429076,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:5.52857e+06, last mutation: 4, Identificador de poblacion: 104
individual27 mCAI=0.428159,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:5.12354e+06, last mutation: 2, Identificador de poblacion: 138
individual28 mCAI=0.406634,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:4.44216e+06, last mutation: 2, Identificador de poblacion: 106
individual29 mCAI=0.424301,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:1,fitness:4.36084e+06, last mutation: 0, Identificador de poblacion: 54
individual30 mCAI=0.450091,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.06814e+06, last mutation: 2, Identificador de poblacion: 54
individual31 mCAI=0.450091,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.04129e+06, last mutation: 2, Identificador de poblacion: 54
individual32 mCAI=0.405363,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:3.96286e+06, last mutation: 0, Identificador de poblacion: 104
individual33 mCAI=0.425298,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:3.95156e+06, last mutation: 2, Identificador de poblacion: 74
individual34 mCAI=0.425298,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:3.95156e+06, last mutation: 2, Identificador de poblacion: 74
individual35 mCAI=0.427215,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:1,fitness:3.63717e+06, last mutation: 1, Identificador de poblacion: 18
individual36 mCAI=0.404259,mHD=0.210526,lLCS=0.131579,GENDER=male,AGE:3,fitness:3.58132e+06, last mutation: 0, Identificador de poblacion: 74
individual37 mCAI=0.426554,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:2,fitness:3.37788e+06, last mutation: 2, Identificador de poblacion: 18
individual38 mCAI=0.422749,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:0,fitness:3.17668e+06, last mutation: 0, Identificador de poblacion: 68
individual39 mCAI=0.402719,mHD=0.210526,lLCS=0.122807,GENDER=male,AGE:2,fitness:3.1148e+06, last mutation: 2, Identificador de poblacion: 162
individual40 mCAI=0.435279,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:2.43225e+06, last mutation: 0, Identificador de poblacion: 93
individual41 mCAI=0.423322,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:0,fitness:2.38811e+06, last mutation: 0, Identificador de poblacion: 177
individual42 mCAI=0.453576,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.2664e+06, last mutation: 1, Identificador de poblacion: 18
individual43 mCAI=0.418756,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:2.21647e+06, last mutation: 2, Identificador de poblacion: 187
individual44 mCAI=0.418756,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.21647e+06, last mutation: 2, Identificador de poblacion: 187
individual45 mCAI=0.444659,mHD=0.184211,lLCS=0.122807,GENDER=female,AGE:1,fitness:2.19292e+06, last mutation: 4, Identificador de poblacion: 34
individual46 mCAI=0.453225,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.15328e+06, last mutation: 1, Identificador de poblacion: 1
individual47 mCAI=0.453576,mHD=0.175439,lLCS=0.140351,GENDER=female,AGE:2,fitness:2.13299e+06, last mutation: 1, Identificador de poblacion: 18
individual48 mCAI=0.452508,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.95442e+06, last mutation: 4, Identificador de poblacion: 54
individual49 mCAI=0.417106,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.91614e+06, last mutation: 2, Identificador de poblacion: 68
individual50 mCAI=0.432845,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.88744e+06, last mutation: 2, Identificador de poblacion: 18
individual51 mCAI=0.432845,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.873e+06, last mutation: 2, Identificador de poblacion: 18
individual52 mCAI=0.451053,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.58159e+06, last mutation: 4, Identificador de poblacion: 34
individual53 mCAI=0.43262,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:1,fitness:1.56232e+06, last mutation: 2, Identificador de poblacion: 70
individual54 mCAI=0.450146,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.37507e+06, last mutation: 2, Identificador de poblacion: 1
individual55 mCAI=0.387215,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.3452e+06, last mutation: 4, Identificador de poblacion: 91
individual56 mCAI=0.4357,mHD=0.219298,lLCS=0.157895,GENDER=female,AGE:1,fitness:1.18457e+06, last mutation: 1, Identificador de poblacion: 93
individual57 mCAI=0.428159,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.13104e+06, last mutation: 0, Identificador de poblacion: 138
individual58 mCAI=0.439548,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.06465e+06, last mutation: 1, Identificador de poblacion: 39
individual59 mCAI=0.4357,mHD=0.219298,lLCS=0.175439,GENDER=female,AGE:2,fitness:1.00973e+06, last mutation: 1, Identificador de poblacion: 93
individual60 mCAI=0.425469,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:0,fitness:999995, last mutation: 0, Identificador de poblacion: 18
individual61 mCAI=0.409354,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:3,fitness:965079, last mutation: 0, Identificador de poblacion: 170
individual62 mCAI=0.426438,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:939985, last mutation: 1, Identificador de poblacion: 138
individual63 mCAI=0.426268,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:923002, last mutation: 2, Identificador de poblacion: 54
individual64 mCAI=0.425916,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:896736, last mutation: 1, Identificador de poblacion: 170
individual65 mCAI=0.406924,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:786141, last mutation: 1, Identificador de poblacion: 82
individual66 mCAI=0.424015,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:725175, last mutation: 0, Identificador de poblacion: 170
individual67 mCAI=0.444008,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:2,fitness:720036, last mutation: 2, Identificador de poblacion: 187
individual68 mCAI=0.444008,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:1,fitness:720036, last mutation: 2, Identificador de poblacion: 187
individual69 mCAI=0.443482,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:1,fitness:694057, last mutation: 0, Identificador de poblacion: 187
individual70 mCAI=0.435752,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:665634, last mutation: 0, Identificador de poblacion: 176
individual71 mCAI=0.4357,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:655121, last mutation: 1, Identificador de poblacion: 93
individual72 mCAI=0.444422,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:0,fitness:641446, last mutation: 0, Identificador de poblacion: 187
individual73 mCAI=0.40694,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:2,fitness:639272, last mutation: 0, Identificador de poblacion: 104
individual74 mCAI=0.422437,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:612412, last mutation: 2, Identificador de poblacion: 138
individual75 mCAI=0.435018,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:606921, last mutation: 1, Identificador de poblacion: 82
individual76 mCAI=0.440665,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:2,fitness:570341, last mutation: 0, Identificador de poblacion: 18
individual77 mCAI=0.435112,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:3,fitness:542309, last mutation: 1, Identificador de poblacion: 35
individual78 mCAI=0.40477,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:3,fitness:502986, last mutation: 1, Identificador de poblacion: 144
individual79 mCAI=0.420426,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:498657, last mutation: 2, Identificador de poblacion: 18
individual80 mCAI=0.43292,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:461560, last mutation: 1, Identificador de poblacion: 82
individual81 mCAI=0.432845,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:457252, last mutation: 1, Identificador de poblacion: 18
individual82 mCAI=0.449199,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:1,fitness:433311, last mutation: 2, Identificador de poblacion: 18
individual83 mCAI=0.418756,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:417233, last mutation: 1, Identificador de poblacion: 187
individual84 mCAI=0.431897,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:405780, last mutation: 2, Identificador de poblacion: 39
individual85 mCAI=0.402719,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:3,fitness:401331, last mutation: 1, Identificador de poblacion: 162
individual86 mCAI=0.432845,mHD=0.184211,lLCS=0.140351,GENDER=male,AGE:3,fitness:389208, last mutation: 1, Identificador de poblacion: 18
individual87 mCAI=0.432845,mHD=0.184211,lLCS=0.140351,GENDER=male,AGE:1,fitness:389208, last mutation: 3, Identificador de poblacion: 18
individual88 mCAI=0.431431,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:3,fitness:386656, last mutation: 0, Identificador de poblacion: 34
individual89 mCAI=0.43266,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:2,fitness:378838, last mutation: 0, Identificador de poblacion: 177
individual90 mCAI=0.43262,mHD=0.184211,lLCS=0.140351,GENDER=male,AGE:1,fitness:376590, last mutation: 1, Identificador de poblacion: 70
individual91 mCAI=0.417106,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:349942, last mutation: 0, Identificador de poblacion: 68
individual92 mCAI=0.432012,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:2,fitness:344587, last mutation: 3, Identificador de poblacion: 177
individual93 mCAI=0.431889,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:3,fitness:338438, last mutation: 1, Identificador de poblacion: 35
individual94 mCAI=0.46263,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:306019, last mutation: 0, Identificador de poblacion: 177
individual95 mCAI=0.429137,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:289935, last mutation: 0, Identificador de poblacion: 138
individual96 mCAI=0.395545,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:287078, last mutation: 0, Identificador de poblacion: 177
individual97 mCAI=0.466508,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:3,fitness:280320, last mutation: 1, Identificador de poblacion: 1
individual98 mCAI=0.430433,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:2,fitness:273578, last mutation: 3, Identificador de poblacion: 177
individual99 mCAI=0.466508,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:3,fitness:244143, last mutation: 1, Identificador de poblacion: 1

individual100 mCAI=0.428887,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:1,fitness:218100, last mutation: 2, Identificador de poblacion: 177
individual101 mCAI=0.426268,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:201803, last mutation: 0, Identificador de poblacion: 54
individual102 mCAI=0.41307,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:2,fitness:199592, last mutation: 0, Identificador de poblacion: 197
individual103 mCAI=0.390512,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:3,fitness:184819, last mutation: 2, Identificador de poblacion: 177
individual104 mCAI=0.425519,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:183735, last mutation: 0, Identificador de poblacion: 187
individual105 mCAI=0.410856,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:179405, last mutation: 0, Identificador de poblacion: 138
individual106 mCAI=0.435743,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:172273, last mutation: 0, Identificador de poblacion: 18
individual107 mCAI=0.435395,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:163841, last mutation: 0, Identificador de poblacion: 49
individual108 mCAI=0.424152,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:154871, last mutation: 0, Identificador de poblacion: 18
individual109 mCAI=0.434784,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:150059, last mutation: 4, Identificador de poblacion: 93
individual110 mCAI=0.456094,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:147442, last mutation: 0, Identificador de poblacion: 1
individual111 mCAI=0.423728,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:146873, last mutation: 1, Identificador de poblacion: 177
individual112 mCAI=0.387502,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:1,fitness:142058, last mutation: 0, Identificador de poblacion: 165
individual113 mCAI=0.408441,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:138819, last mutation: 0, Identificador de poblacion: 93
individual114 mCAI=0.408377,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:137884, last mutation: 0, Identificador de poblacion: 18
individual115 mCAI=0.408125,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:134212, last mutation: 1, Identificador de poblacion: 39
individual116 mCAI=0.43395,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:133076, last mutation: 0, Identificador de poblacion: 93
individual117 mCAI=0.422726,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:129586, last mutation: 1, Identificador de poblacion: 197
individual118 mCAI=0.418568,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:2,fitness:117953, last mutation: 0, Identificador de poblacion: 177
individual119 mCAI=0.421785,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:115210, last mutation: 0, Identificador de poblacion: 54
individual120 mCAI=0.432845,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:113527, last mutation: 1, Identificador de poblacion: 18
individual121 mCAI=0.431897,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:99057.4, last mutation: 3, Identificador de poblacion: 39
individual122 mCAI=0.420426,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:97214.5, last mutation: 2, Identificador de poblacion: 18
individual123 mCAI=0.417566,mHD=0.210526,lLCS=0.184211,GENDER=male,AGE:1,fitness:89713.1, last mutation: 0, Identificador de poblacion: 39
individual124 mCAI=0.417891,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:70879, last mutation: 0, Identificador de poblacion: 187
individual125 mCAI=0.417888,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:3,fitness:70849.5, last mutation: 1, Identificador de poblacion: 49
individual126 mCAI=0.417888,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:70849.5, last mutation: 1, Identificador de poblacion: 49
individual127 mCAI=0.428942,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:64676.4, last mutation: 0, Identificador de poblacion: 93
individual128 mCAI=0.439548,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:64312.5, last mutation: 1, Identificador de poblacion: 39
individual129 mCAI=0.420311,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:3,fitness:62376, last mutation: 0, Identificador de poblacion: 54
individual130 mCAI=0.416852,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:62264.1, last mutation: 1, Identificador de poblacion: 39
individual131 mCAI=0.456209,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:1,fitness:60528.1, last mutation: 1, Identificador de poblacion: 18
individual132 mCAI=0.428061,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:57004.6, last mutation: 1, Identificador de poblacion: 177
individual133 mCAI=0.427911,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:55791.1, last mutation: 0, Identificador de poblacion: 176
individual134 mCAI=0.437059,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:54892.2, last mutation: 1, Identificador de poblacion: 70
individual135 mCAI=0.426072,mHD=0.201754,lLCS=0.166667,GENDER=male,AGE:0,fitness:54877.2, last mutation: 0, Identificador de poblacion: 187
individual136 mCAI=0.427313,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:3,fitness:51170.9, last mutation: 0, Identificador de poblacion: 93
individual137 mCAI=0.453225,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:50690.4, last mutation: 1, Identificador de poblacion: 1
individual138 mCAI=0.453225,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:41875.2, last mutation: 1, Identificador de poblacion: 1
