
Iteracción: 0
individual0 mCAI=1,mHD=0,lLCS=1,GENDER=male,AGE:0,fitness:7.90161e+09, last mutation: -1, Identificador de poblacion: 0
individual143 mCAI=0.378483,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:171.523, last mutation: 0, Identificador de poblacion: 41
individual144 mCAI=0.366457,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:0,fitness:169.983, last mutation: 0, Identificador de poblacion: 49
individual145 mCAI=0.372403,mHD=0.201754,lLCS=0.175439,GENDER=female,AGE:1,fitness:164.114, last mutation: -1, Identificador de poblacion: 118
individual146 mCAI=0.398413,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:1,fitness:148.604, last mutation: -1, Identificador de poblacion: 143
individual147 mCAI=0.395001,mHD=0.192982,lLCS=0.184211,GENDER=female,AGE:0,fitness:143.044, last mutation: 0, Identificador de poblacion: 135
individual148 mCAI=0.407588,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:142.88, last mutation: 1, Identificador de poblacion: 186
individual149 mCAI=0.414344,mHD=0.192982,lLCS=0.22807,GENDER=female,AGE:0,fitness:138.403, last mutation: 1, Identificador de poblacion: 139
individual150 mCAI=0.398783,mHD=0.184211,lLCS=0.307018,GENDER=female,AGE:0,fitness:134.728, last mutation: 0, Identificador de poblacion: 147
individual151 mCAI=0.412204,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:134.245, last mutation: -1, Identificador de poblacion: 5
individual152 mCAI=0.392983,mHD=0.184211,lLCS=0.140351,GENDER=male,AGE:1,fitness:130.296, last mutation: -1, Identificador de poblacion: 162
individual153 mCAI=0.390058,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:129.388, last mutation: 0, Identificador de poblacion: 169
individual154 mCAI=0.376054,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:128.988, last mutation: -1, Identificador de poblacion: 20
individual155 mCAI=0.40834,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:128.423, last mutation: -1, Identificador de poblacion: 195
individual156 mCAI=0.406493,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:125.684, last mutation: -1, Identificador de poblacion: 52
individual157 mCAI=0.401935,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:115.826, last mutation: 0, Identificador de poblacion: 171
individual158 mCAI=0.383377,mHD=0.192982,lLCS=0.22807,GENDER=male,AGE:0,fitness:114.907, last mutation: 0, Identificador de poblacion: 60
individual159 mCAI=0.397728,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:108.965, last mutation: 0, Identificador de poblacion: 2
individual160 mCAI=0.397142,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:108.251, last mutation: -1, Identificador de poblacion: 132
individual161 mCAI=0.35585,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:105.396, last mutation: -1, Identificador de poblacion: 89
individual162 mCAI=0.377508,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:98.7559, last mutation: -1, Identificador de poblacion: 66
individual163 mCAI=0.393928,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:96.653, last mutation: -1, Identificador de poblacion: 168
individual164 mCAI=0.368775,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:0,fitness:95.8884, last mutation: 0, Identificador de poblacion: 3
individual165 mCAI=0.391554,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:93.9861, last mutation: 0, Identificador de poblacion: 5
individual166 mCAI=0.383032,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:88.432, last mutation: 0, Identificador de poblacion: 58
individual167 mCAI=0.381954,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:87.1765, last mutation: -1, Identificador de poblacion: 116
individual168 mCAI=0.38173,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:86.9393, last mutation: -1, Identificador de poblacion: 28
individual169 mCAI=0.377841,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:82.9491, last mutation: 0, Identificador de poblacion: 35
individual170 mCAI=0.383878,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:78.9986, last mutation: -1, Identificador de poblacion: 128
individual171 mCAI=0.383436,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:78.4287, last mutation: -1, Identificador de poblacion: 41
individual172 mCAI=0.358276,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:77.8007, last mutation: -1, Identificador de poblacion: 190
individual173 mCAI=0.357903,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:77.4348, last mutation: -1, Identificador de poblacion: 196
individual174 mCAI=0.37227,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:76.6784, last mutation: -1, Identificador de poblacion: 192
individual175 mCAI=0.355644,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:74.6038, last mutation: -1, Identificador de poblacion: 137
individual176 mCAI=0.364232,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:74.5693, last mutation: 0, Identificador de poblacion: 89
individual177 mCAI=0.364401,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:1,fitness:73.9808, last mutation: -1, Identificador de poblacion: 150
individual178 mCAI=0.395848,mHD=0.184211,lLCS=0.22807,GENDER=male,AGE:0,fitness:69.7337, last mutation: 0, Identificador de poblacion: 132
individual179 mCAI=0.362558,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:0,fitness:67.6697, last mutation: -1, Identificador de poblacion: 136
individual180 mCAI=0.516674,mHD=0.166667,lLCS=0.201754,GENDER=female,AGE:0,fitness:64.43, last mutation: 0, Identificador de poblacion: 0
individual181 mCAI=0.390854,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:0,fitness:58.6167, last mutation: 0, Identificador de poblacion: 68
individual182 mCAI=0.361389,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:55.9047, last mutation: 0, Identificador de poblacion: 150
individual183 mCAI=0.415462,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:48.437, last mutation: 0, Identificador de poblacion: 52
individual184 mCAI=0.405815,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:33.418, last mutation: 0, Identificador de poblacion: 128
individual185 mCAI=0.370033,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:31.5564, last mutation: 0, Identificador de poblacion: 28
individual186 mCAI=0.39702,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:30.0489, last mutation: 0, Identificador de poblacion: 93
individual187 mCAI=0.399543,mHD=0.175439,lLCS=0.166667,GENDER=male,AGE:0,fitness:28.1388, last mutation: 0, Identificador de poblacion: 173
individual188 mCAI=0.367301,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:27.0405, last mutation: 0, Identificador de poblacion: 156
individual189 mCAI=0.387007,mHD=0.175439,lLCS=0.184211,GENDER=male,AGE:0,fitness:21.1314, last mutation: 0, Identificador de poblacion: 42
individual190 mCAI=0.368431,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:19.479, last mutation: 0, Identificador de poblacion: 4
individual191 mCAI=0.430269,mHD=0.166667,lLCS=0.157895,GENDER=female,AGE:0,fitness:16.3127, last mutation: 0, Identificador de poblacion: 99
individual192 mCAI=0.376995,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:9.3017, last mutation: 0, Identificador de poblacion: 162
individual193 mCAI=0.38869,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:6.71255, last mutation: 0, Identificador de poblacion: 178
individual194 mCAI=0.386259,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:6.44459, last mutation: 0, Identificador de poblacion: 29
individual195 mCAI=0.365232,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:6.4207, last mutation: 0, Identificador de poblacion: 23
individual196 mCAI=0.41507,mHD=0.157895,lLCS=0.201754,GENDER=male,AGE:0,fitness:4.46265, last mutation: 0, Identificador de poblacion: 143
individual197 mCAI=0.372985,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:0,fitness:3.35478, last mutation: 0, Identificador de poblacion: 197
individual198 mCAI=0.382971,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:0,fitness:2.40305, last mutation: 0, Identificador de poblacion: 86
individual199 mCAI=0.398999,mHD=0.157895,lLCS=0.149123,GENDER=male,AGE:0,fitness:0.595345, last mutation: 0, Identificador de poblacion: 13
//

Iteracción: 2
individual0 mCAI=0.532926,mHD=0.149123,lLCS=0.175439,GENDER=female,AGE:1,fitness:1.12637e+11, last mutation: 0, Identificador de poblacion: 0
individual1 mCAI=0.421239,mHD=0.149123,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.30654e+10, last mutation: 1, Identificador de poblacion: 127
individual2 mCAI=0.446931,mHD=0.157895,lLCS=0.166667,GENDER=male,AGE:0,fitness:2.67494e+09, last mutation: 0, Identificador de poblacion: 109
individual3 mCAI=0.392604,mHD=0.157895,lLCS=0.166667,GENDER=female,AGE:0,fitness:1.1945e+09, last mutation: 0, Identificador de poblacion: 133
individual4 mCAI=0.383792,mHD=0.157895,lLCS=0.122807,GENDER=male,AGE:0,fitness:4.85165e+08, last mutation: 0, Identificador de poblacion: 183
individual5 mCAI=1,mHD=0,lLCS=1,GENDER=female,AGE:2,fitness:4.85165e+08, last mutation: -1, Identificador de poblacion: 0
individual6 mCAI=0.40473,mHD=0.166667,lLCS=0.157895,GENDER=male,AGE:1,fitness:1.37388e+08, last mutation: 0, Identificador de poblacion: 93
individual7 mCAI=0.405733,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.23213e+08, last mutation: 0, Identificador de poblacion: 197
individual8 mCAI=0.373988,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:1,fitness:7.74159e+07, last mutation: 0, Identificador de poblacion: 109
individual9 mCAI=0.387935,mHD=0.175439,lLCS=0.254386,GENDER=male,AGE:1,fitness:4.56887e+07, last mutation: 0, Identificador de poblacion: 23
individual10 mCAI=0.423193,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:1,fitness:1.9024e+07, last mutation: 1, Identificador de poblacion: 35
individual11 mCAI=0.424824,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.76164e+07, last mutation: 0, Identificador de poblacion: 44
individual12 mCAI=0.415737,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:1,fitness:1.73548e+07, last mutation: 0, Identificador de poblacion: 15
individual13 mCAI=0.423508,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.73194e+07, last mutation: 0, Identificador de poblacion: 47
individual14 mCAI=0.393538,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.66429e+07, last mutation: 0, Identificador de poblacion: 75
individual15 mCAI=0.383861,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:1,fitness:1.49457e+07, last mutation: 0, Identificador de poblacion: 13
individual16 mCAI=0.361982,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:7.8232e+06, last mutation: 0, Identificador de poblacion: 113
individual17 mCAI=0.421816,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:3.07784e+06, last mutation: 0, Identificador de poblacion: 194
individual18 mCAI=0.421841,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:2.38136e+06, last mutation: 0, Identificador de poblacion: 34
individual19 mCAI=0.435151,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:2.13813e+06, last mutation: -1, Identificador de poblacion: 107
individual20 mCAI=0.406661,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:2.05744e+06, last mutation: 0, Identificador de poblacion: 46
individual21 mCAI=0.403397,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:1.99375e+06, last mutation: 0, Identificador de poblacion: 61
individual22 mCAI=0.354712,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:1.7908e+06, last mutation: 0, Identificador de poblacion: 79
individual23 mCAI=0.418067,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.76593e+06, last mutation: -1, Identificador de poblacion: 110
individual24 mCAI=0.416213,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.72967e+06, last mutation: -1, Identificador de poblacion: 44
individual25 mCAI=0.415163,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.70945e+06, last mutation: -1, Identificador de poblacion: 173
individual26 mCAI=0.414214,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.69138e+06, last mutation: 1, Identificador de poblacion: 64
individual27 mCAI=0.384381,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.66004e+06, last mutation: 0, Identificador de poblacion: 122
individual28 mCAI=0.427057,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:1,fitness:1.65464e+06, last mutation: 0, Identificador de poblacion: 195
individual29 mCAI=0.409732,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.60861e+06, last mutation: -1, Identificador de poblacion: 15
individual30 mCAI=0.408906,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.5938e+06, last mutation: 0, Identificador de poblacion: 173
individual31 mCAI=0.407988,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.57752e+06, last mutation: 0, Identificador de poblacion: 20
individual32 mCAI=0.406481,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.55113e+06, last mutation: 0, Identificador de poblacion: 22
individual33 mCAI=0.376552,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:1.53945e+06, last mutation: 0, Identificador de poblacion: 67
individual34 mCAI=0.404316,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.51397e+06, last mutation: -1, Identificador de poblacion: 13
individual35 mCAI=0.404306,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.51381e+06, last mutation: 0, Identificador de poblacion: 110
individual36 mCAI=0.385119,mHD=0.184211,lLCS=0.166667,GENDER=female,AGE:0,fitness:1.50568e+06, last mutation: 0, Identificador de poblacion: 153
individual37 mCAI=0.403682,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.50327e+06, last mutation: -1, Identificador de poblacion: 93
individual38 mCAI=0.410486,mHD=0.184211,lLCS=0.140351,GENDER=male,AGE:1,fitness:1.4804e+06, last mutation: 0, Identificador de poblacion: 116
individual39 mCAI=0.391186,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:0,fitness:1.44672e+06, last mutation: 0, Identificador de poblacion: 182
individual40 mCAI=0.416093,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:1,fitness:1.32425e+06, last mutation: -1, Identificador de poblacion: 46
individual41 mCAI=0.356961,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:1.2747e+06, last mutation: 0, Identificador de poblacion: 167
individual42 mCAI=0.392695,mHD=0.184211,lLCS=0.131579,GENDER=male,AGE:0,fitness:1.08668e+06, last mutation: 0, Identificador de poblacion: 20
individual43 mCAI=0.38601,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:0,fitness:902202, last mutation: 0, Identificador de poblacion: 168
individual44 mCAI=0.410054,mHD=0.192982,lLCS=0.307018,GENDER=male,AGE:1,fitness:724034, last mutation: 0, Identificador de poblacion: 188
individual45 mCAI=0.421141,mHD=0.192982,lLCS=0.245614,GENDER=female,AGE:1,fitness:442732, last mutation: 0, Identificador de poblacion: 101
individual46 mCAI=0.425505,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:2,fitness:256462, last mutation: -1, Identificador de poblacion: 34
individual47 mCAI=0.423701,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:252718, last mutation: 1, Identificador de poblacion: 105
individual48 mCAI=0.420638,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:2,fitness:246490, last mutation: -1, Identificador de poblacion: 120
individual49 mCAI=0.414344,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:234168, last mutation: 1, Identificador de poblacion: 139
individual50 mCAI=0.428011,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:2,fitness:227721, last mutation: -1, Identificador de poblacion: 178
individual51 mCAI=0.427077,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:225809, last mutation: 0, Identificador de poblacion: 188
individual52 mCAI=0.452096,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:1,fitness:223537, last mutation: 0, Identificador de poblacion: 67
individual53 mCAI=0.423643,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:218915, last mutation: 1, Identificador de poblacion: 25
individual54 mCAI=0.423334,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:218304, last mutation: -1, Identificador de poblacion: 25
individual55 mCAI=0.404229,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:215642, last mutation: 1, Identificador de poblacion: 24
individual56 mCAI=0.42945,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:215336, last mutation: -1, Identificador de poblacion: 153
individual57 mCAI=0.423665,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:203855, last mutation: 1, Identificador de poblacion: 167
individual58 mCAI=0.421212,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:199170, last mutation: 1, Identificador de poblacion: 127
individual59 mCAI=0.418461,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:194048, last mutation: -1, Identificador de poblacion: 105
individual60 mCAI=0.409753,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:0,fitness:193111, last mutation: 0, Identificador de poblacion: 182
individual61 mCAI=0.390304,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:192507, last mutation: 0, Identificador de poblacion: 198
individual62 mCAI=0.416977,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:191341, last mutation: 0, Identificador de poblacion: 34
individual63 mCAI=0.40823,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:176128, last mutation: 0, Identificador de poblacion: 47
individual64 mCAI=0.415065,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:2,fitness:174265, last mutation: -1, Identificador de poblacion: 35
individual65 mCAI=0.405983,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:172419, last mutation: -1, Identificador de poblacion: 101
individual66 mCAI=0.405389,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:171449, last mutation: -1, Identificador de poblacion: 194
individual67 mCAI=0.395825,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:170287, last mutation: 0, Identificador de poblacion: 12
individual68 mCAI=0.403527,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:168450, last mutation: -1, Identificador de poblacion: 167
individual69 mCAI=0.424247,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:165520, last mutation: -1, Identificador de poblacion: 133
individual70 mCAI=0.400787,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:164133, last mutation: 0, Identificador de poblacion: 180
individual71 mCAI=0.409005,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:2,fitness:164106, last mutation: -1, Identificador de poblacion: 109
individual72 mCAI=0.406489,mHD=0.192982,lLCS=0.140351,GENDER=female,AGE:0,fitness:160065, last mutation: -1, Identificador de poblacion: 64
individual73 mCAI=0.397707,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:159414, last mutation: 0, Identificador de poblacion: 105
individual74 mCAI=0.391659,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:150536, last mutation: 0, Identificador de poblacion: 81
individual75 mCAI=0.405748,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:0,fitness:146755, last mutation: 0, Identificador de poblacion: 129
individual76 mCAI=0.402304,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:2,fitness:141610, last mutation: -1, Identificador de poblacion: 139
individual77 mCAI=0.407871,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:1,fitness:138695, last mutation: -1, Identificador de poblacion: 3
individual78 mCAI=0.400265,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:1,fitness:138651, last mutation: 0, Identificador de poblacion: 107
individual79 mCAI=0.400008,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:0,fitness:138283, last mutation: 0, Identificador de poblacion: 180
individual80 mCAI=0.405389,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:1,fitness:135026, last mutation: 3, Identificador de poblacion: 194
individual81 mCAI=0.37316,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:126336, last mutation: 0, Identificador de poblacion: 135
individual82 mCAI=0.377909,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:1,fitness:109996, last mutation: 0, Identificador de poblacion: 99
individual83 mCAI=0.368025,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:0,fitness:99294.6, last mutation: 0, Identificador de poblacion: 199
individual84 mCAI=0.394167,mHD=0.201754,lLCS=0.22807,GENDER=male,AGE:0,fitness:32910.2, last mutation: 0, Identificador de poblacion: 101
individual85 mCAI=0.429036,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:1,fitness:32505.8, last mutation: 1, Identificador de poblacion: 4
individual86 mCAI=0.426808,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:1,fitness:32105.6, last mutation: 0, Identificador de poblacion: 120
individual87 mCAI=0.412174,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:0,fitness:29594.7, last mutation: 0, Identificador de poblacion: 184
individual88 mCAI=0.427453,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:27183.6, last mutation: 0, Identificador de poblacion: 109
individual89 mCAI=0.439994,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:25326.3, last mutation: 0, Identificador de poblacion: 195
individual90 mCAI=0.439986,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:25326.3, last mutation: -1, Identificador de poblacion: 61
individual91 mCAI=0.415514,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:25109.8, last mutation: 1, Identificador de poblacion: 10
individual92 mCAI=0.437143,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:24776, last mutation: 0, Identificador de poblacion: 165
individual93 mCAI=0.412323,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:24583, last mutation: -1, Identificador de poblacion: 188
individual94 mCAI=0.376878,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:0,fitness:24305, last mutation: 0, Identificador de poblacion: 137
individual95 mCAI=0.433121,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:24017.5, last mutation: 2, Identificador de poblacion: 165
individual96 mCAI=0.430712,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:23573, last mutation: 0, Identificador de poblacion: 25
individual97 mCAI=0.405528,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:23496.5, last mutation: 0, Identificador de poblacion: 75
individual98 mCAI=0.405242,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:23451.8, last mutation: 0, Identificador de poblacion: 184
individual99 mCAI=0.404124,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:23276.6, last mutation: 0, Identificador de poblacion: 175

individual100 mCAI=0.420194,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:1,fitness:23014.4, last mutation: 1, Identificador de poblacion: 2
individual101 mCAI=0.427265,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:22952.1, last mutation: 0, Identificador de poblacion: 25
individual102 mCAI=0.400764,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:0,fitness:22761.2, last mutation: 0, Identificador de poblacion: 22
individual103 mCAI=0.425967,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:22723.8, last mutation: -1, Identificador de poblacion: 197
individual104 mCAI=0.398691,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:22450.4, last mutation: -1, Identificador de poblacion: 122
individual105 mCAI=0.398385,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:22404.9, last mutation: 0, Identificador de poblacion: 168
individual106 mCAI=0.437366,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:0,fitness:22334.8, last mutation: 1, Identificador de poblacion: 6
individual107 mCAI=0.396955,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:22192.5, last mutation: -1, Identificador de poblacion: 183
individual108 mCAI=0.384211,mHD=0.201754,lLCS=0.184211,GENDER=male,AGE:0,fitness:21907.7, last mutation: 0, Identificador de poblacion: 116
individual109 mCAI=0.420929,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:21844.4, last mutation: 0, Identificador de poblacion: 178
individual110 mCAI=0.420643,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:21797.5, last mutation: 1, Identificador de poblacion: 81
individual111 mCAI=0.439763,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:21648.2, last mutation: 1, Identificador de poblacion: 94
individual112 mCAI=0.418718,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:21473.7, last mutation: 0, Identificador de poblacion: 188
individual113 mCAI=0.417218,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:21226.6, last mutation: -1, Identificador de poblacion: 2
individual114 mCAI=0.417012,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:21191.6, last mutation: 0, Identificador de poblacion: 10
individual115 mCAI=0.416977,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:21185.9, last mutation: 2, Identificador de poblacion: 34
individual116 mCAI=0.41677,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:21152.9, last mutation: 0, Identificador de poblacion: 198
individual117 mCAI=0.414525,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:20786.8, last mutation: -1, Identificador de poblacion: 94
individual118 mCAI=0.434544,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:20675.2, last mutation: 1, Identificador de poblacion: 6
individual119 mCAI=0.410611,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:20165.7, last mutation: -1, Identificador de poblacion: 4
individual120 mCAI=0.430095,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:1,fitness:19883.3, last mutation: 0, Identificador de poblacion: 46
individual121 mCAI=0.408246,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:19798.4, last mutation: -1, Identificador de poblacion: 113
individual122 mCAI=0.407925,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:19748.3, last mutation: -1, Identificador de poblacion: 12
individual123 mCAI=0.407642,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:19704.1, last mutation: 0, Identificador de poblacion: 122
individual124 mCAI=0.398163,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:1,fitness:19561.7, last mutation: -1, Identificador de poblacion: 182
