
Iteracción: 0
individual0 mCAI=1,mHD=0,lLCS=1,GENDER=male,AGE:0,fitness:1.53737e+10, last mutation: -1, Identificador de poblacion: 0
individual128 mCAI=0.406884,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:4339.79, last mutation: 0, Identificador de poblacion: 93
individual129 mCAI=0.364553,mHD=0.192982,lLCS=0.122807,GENDER=male,AGE:1,fitness:4205.28, last mutation: 0, Identificador de poblacion: 41
individual130 mCAI=0.403548,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:3975.15, last mutation: 0, Identificador de poblacion: 42
individual131 mCAI=0.40347,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:3941.77, last mutation: 1, Identificador de poblacion: 151
individual132 mCAI=0.406108,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:2,fitness:3930.02, last mutation: -1, Identificador de poblacion: 137
individual133 mCAI=0.405122,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:3648.79, last mutation: -1, Identificador de poblacion: 93
individual134 mCAI=0.403104,mHD=0.201754,lLCS=0.184211,GENDER=male,AGE:2,fitness:3608.66, last mutation: -1, Identificador de poblacion: 136
individual135 mCAI=0.402343,mHD=0.192982,lLCS=0.131579,GENDER=male,AGE:1,fitness:3552.32, last mutation: 0, Identificador de poblacion: 87
individual136 mCAI=0.404585,mHD=0.201754,lLCS=0.201754,GENDER=male,AGE:0,fitness:3501.25, last mutation: 0, Identificador de poblacion: 115
individual137 mCAI=0.393289,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:3271.6, last mutation: 0, Identificador de poblacion: 110
individual138 mCAI=0.401177,mHD=0.201754,lLCS=0.184211,GENDER=male,AGE:1,fitness:3120.43, last mutation: 0, Identificador de poblacion: 183
individual139 mCAI=0.384786,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:2917.85, last mutation: -1, Identificador de poblacion: 97
individual140 mCAI=0.38434,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:2813.36, last mutation: -1, Identificador de poblacion: 64
individual141 mCAI=0.399742,mHD=0.192982,lLCS=0.140351,GENDER=male,AGE:0,fitness:2684.25, last mutation: 0, Identificador de poblacion: 157
individual142 mCAI=0.399714,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:2658.48, last mutation: 0, Identificador de poblacion: 166
individual143 mCAI=0.399464,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:2592.14, last mutation: -1, Identificador de poblacion: 195
individual144 mCAI=0.415527,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:2549.08, last mutation: 0, Identificador de poblacion: 153
individual145 mCAI=0.389963,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:2510.21, last mutation: -1, Identificador de poblacion: 1
individual146 mCAI=0.401084,mHD=0.192982,lLCS=0.157895,GENDER=male,AGE:1,fitness:2450.82, last mutation: 0, Identificador de poblacion: 195
individual147 mCAI=0.421955,mHD=0.201754,lLCS=0.280702,GENDER=female,AGE:1,fitness:2375.68, last mutation: 1, Identificador de poblacion: 115
individual148 mCAI=0.397266,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:2028.71, last mutation: -1, Identificador de poblacion: 148
individual149 mCAI=0.415686,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:1,fitness:1949.17, last mutation: 0, Identificador de poblacion: 137
individual150 mCAI=0.381875,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:1824.7, last mutation: -1, Identificador de poblacion: 168
individual151 mCAI=0.396664,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:1812.07, last mutation: -1, Identificador de poblacion: 19
individual152 mCAI=0.396636,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1806.96, last mutation: -1, Identificador de poblacion: 12
individual153 mCAI=0.37667,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:1734.57, last mutation: 0, Identificador de poblacion: 199
individual154 mCAI=0.386951,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:1686.47, last mutation: -1, Identificador de poblacion: 87
individual155 mCAI=0.380803,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:1622.55, last mutation: 0, Identificador de poblacion: 101
individual156 mCAI=0.395275,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1578.57, last mutation: -1, Identificador de poblacion: 70
individual157 mCAI=0.394718,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1493.55, last mutation: -1, Identificador de poblacion: 151
individual158 mCAI=0.375064,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:1457, last mutation: -1, Identificador de poblacion: 130
individual159 mCAI=0.394365,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:1385.31, last mutation: 0, Identificador de poblacion: 113
individual160 mCAI=0.373204,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1287.5, last mutation: 2, Identificador de poblacion: 199
individual161 mCAI=0.377989,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:1283.88, last mutation: -1, Identificador de poblacion: 80
individual162 mCAI=0.393193,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:1233.36, last mutation: -1, Identificador de poblacion: 142
individual163 mCAI=0.376182,mHD=0.219298,lLCS=0.157895,GENDER=female,AGE:1,fitness:1229.03, last mutation: 2, Identificador de poblacion: 187
individual164 mCAI=0.391783,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:1072.76, last mutation: -1, Identificador de poblacion: 162
individual165 mCAI=0.384472,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:2,fitness:1065.86, last mutation: -1, Identificador de poblacion: 7
individual166 mCAI=0.42427,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:659.995, last mutation: 0, Identificador de poblacion: 40
individual167 mCAI=0.386506,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:595.744, last mutation: 0, Identificador de poblacion: 7
individual168 mCAI=0.39885,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:360.723, last mutation: 0, Identificador de poblacion: 151
individual169 mCAI=0.410182,mHD=0.184211,lLCS=0.192982,GENDER=female,AGE:0,fitness:270.765, last mutation: 0, Identificador de poblacion: 49
individual170 mCAI=0.377164,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:1,fitness:187.008, last mutation: 0, Identificador de poblacion: 19
individual171 mCAI=0.389939,mHD=0.192982,lLCS=0.184211,GENDER=female,AGE:0,fitness:167.925, last mutation: 0, Identificador de poblacion: 166
individual172 mCAI=0.38405,mHD=0.201754,lLCS=0.184211,GENDER=male,AGE:1,fitness:164.861, last mutation: 0, Identificador de poblacion: 118
individual173 mCAI=0.375908,mHD=0.201754,lLCS=0.140351,GENDER=male,AGE:1,fitness:158.651, last mutation: 3, Identificador de poblacion: 80
individual174 mCAI=0.376182,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:0,fitness:158.535, last mutation: -1, Identificador de poblacion: 187
individual175 mCAI=0.403904,mHD=0.184211,lLCS=0.184211,GENDER=female,AGE:1,fitness:155.024, last mutation: 0, Identificador de poblacion: 130
individual176 mCAI=0.397208,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:138.129, last mutation: 0, Identificador de poblacion: 80
individual177 mCAI=0.391294,mHD=0.184211,lLCS=0.140351,GENDER=female,AGE:1,fitness:131.66, last mutation: 1, Identificador de poblacion: 94
individual178 mCAI=0.402164,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:84.9594, last mutation: 0, Identificador de poblacion: 127
individual179 mCAI=0.384153,mHD=0.210526,lLCS=0.201754,GENDER=male,AGE:2,fitness:77.292, last mutation: -1, Identificador de poblacion: 41
individual180 mCAI=0.367137,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:0,fitness:64.7405, last mutation: 0, Identificador de poblacion: 183
individual181 mCAI=0.380701,mHD=0.210526,lLCS=0.184211,GENDER=male,AGE:1,fitness:64.6132, last mutation: 0, Identificador de poblacion: 136
individual182 mCAI=0.385396,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:54.1749, last mutation: 0, Identificador de poblacion: 187
individual183 mCAI=0.397358,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:45.2351, last mutation: 0, Identificador de poblacion: 140
individual184 mCAI=0.384025,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:38.8396, last mutation: 0, Identificador de poblacion: 128
individual185 mCAI=0.400485,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:36.3443, last mutation: 0, Identificador de poblacion: 78
individual186 mCAI=0.394628,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:1,fitness:25.4762, last mutation: 0, Identificador de poblacion: 82
individual187 mCAI=0.376024,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:14.7495, last mutation: 0, Identificador de poblacion: 126
individual188 mCAI=0.368796,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:11.6152, last mutation: 0, Identificador de poblacion: 142
individual189 mCAI=0.412955,mHD=0.166667,lLCS=0.22807,GENDER=female,AGE:1,fitness:11.3708, last mutation: 0, Identificador de poblacion: 185
individual190 mCAI=0.382787,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:0,fitness:11.0162, last mutation: 0, Identificador de poblacion: 3
individual191 mCAI=0.381429,mHD=0.184211,lLCS=0.192982,GENDER=female,AGE:0,fitness:9.87024, last mutation: 0, Identificador de poblacion: 16
individual192 mCAI=0.387363,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:7.73738, last mutation: 0, Identificador de poblacion: 70
individual193 mCAI=0.385425,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:6.69037, last mutation: 0, Identificador de poblacion: 99
individual194 mCAI=0.384952,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:5.93454, last mutation: 0, Identificador de poblacion: 98
individual195 mCAI=0.383686,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:5.73956, last mutation: 0, Identificador de poblacion: 124
individual196 mCAI=0.396928,mHD=0.166667,lLCS=0.289474,GENDER=female,AGE:1,fitness:3.31439, last mutation: 0, Identificador de poblacion: 176
individual197 mCAI=0.377532,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:0,fitness:2.66564, last mutation: 0, Identificador de poblacion: 110
individual198 mCAI=0.354125,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.51146, last mutation: 0, Identificador de poblacion: 75
individual199 mCAI=0.356713,mHD=0.166667,lLCS=0.122807,GENDER=male,AGE:0,fitness:0.00603137, last mutation: 0, Identificador de poblacion: 64
//

Iteracción: 3
individual0 mCAI=0.477071,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.85338e+09, last mutation: 2, Identificador de poblacion: 64
individual1 mCAI=0.477071,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.19325e+09, last mutation: 1, Identificador de poblacion: 64
individual2 mCAI=0.431697,mHD=0.219298,lLCS=0.131579,GENDER=female,AGE:2,fitness:4.89216e+08, last mutation: 1, Identificador de poblacion: 127
individual3 mCAI=0.469516,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.01416e+08, last mutation: 1, Identificador de poblacion: 38
individual4 mCAI=0.421806,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:2,fitness:3.32345e+08, last mutation: -1, Identificador de poblacion: 127
individual5 mCAI=0.421056,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.22754e+08, last mutation: 0, Identificador de poblacion: 142
individual6 mCAI=0.466425,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:3.05574e+08, last mutation: 2, Identificador de poblacion: 38
individual7 mCAI=0.437364,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:1,fitness:2.09735e+08, last mutation: 2, Identificador de poblacion: 92
individual8 mCAI=0.468047,mHD=0.184211,lLCS=0.140351,GENDER=female,AGE:2,fitness:1.97781e+08, last mutation: 1, Identificador de poblacion: 38
individual9 mCAI=0.468047,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.97781e+08, last mutation: 1, Identificador de poblacion: 38
individual10 mCAI=0.466425,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:1.66523e+08, last mutation: 0, Identificador de poblacion: 38
individual11 mCAI=0.404,mHD=0.219298,lLCS=0.175439,GENDER=female,AGE:2,fitness:1.64435e+08, last mutation: 2, Identificador de poblacion: 150
individual12 mCAI=0.402549,mHD=0.219298,lLCS=0.175439,GENDER=female,AGE:1,fitness:1.55399e+08, last mutation: 2, Identificador de poblacion: 150
individual13 mCAI=0.431697,mHD=0.210526,lLCS=0.166667,GENDER=female,AGE:2,fitness:1.53833e+08, last mutation: 1, Identificador de poblacion: 127
individual14 mCAI=0.446588,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:0,fitness:1.3891e+08, last mutation: 1, Identificador de poblacion: 3
individual15 mCAI=0.42909,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.34408e+08, last mutation: 1, Identificador de poblacion: 77
individual16 mCAI=0.445599,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:1,fitness:1.30541e+08, last mutation: 1, Identificador de poblacion: 98
individual17 mCAI=0.428173,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.27821e+08, last mutation: 1, Identificador de poblacion: 16
individual18 mCAI=0.428039,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.26903e+08, last mutation: 1, Identificador de poblacion: 77
individual19 mCAI=0.428173,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:1,fitness:1.26893e+08, last mutation: 1, Identificador de poblacion: 16
individual20 mCAI=0.428039,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.26879e+08, last mutation: 1, Identificador de poblacion: 77
individual21 mCAI=0.427708,mHD=0.210526,lLCS=0.166667,GENDER=female,AGE:0,fitness:1.23695e+08, last mutation: 1, Identificador de poblacion: 12
individual22 mCAI=0.443739,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:0,fitness:1.13686e+08, last mutation: 1, Identificador de poblacion: 174
individual23 mCAI=0.442486,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.04858e+08, last mutation: -1, Identificador de poblacion: 113
individual24 mCAI=0.422948,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:9.6049e+07, last mutation: 1, Identificador de poblacion: 113
individual25 mCAI=0.452385,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:9.13771e+07, last mutation: 1, Identificador de poblacion: 16
individual26 mCAI=0.421019,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:0,fitness:8.57947e+07, last mutation: 1, Identificador de poblacion: 136
individual27 mCAI=0.419833,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:8.09982e+07, last mutation: 1, Identificador de poblacion: 162
individual28 mCAI=0.41963,mHD=0.210526,lLCS=0.140351,GENDER=female,AGE:2,fitness:8.01072e+07, last mutation: -1, Identificador de poblacion: 16
individual29 mCAI=0.383657,mHD=0.219298,lLCS=0.157895,GENDER=female,AGE:1,fitness:7.42582e+07, last mutation: 0, Identificador de poblacion: 187
individual30 mCAI=0.418326,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:1,fitness:7.4043e+07, last mutation: 2, Identificador de poblacion: 140
individual31 mCAI=0.417914,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:3,fitness:7.29312e+07, last mutation: -1, Identificador de poblacion: 185
individual32 mCAI=0.416857,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:0,fitness:6.88447e+07, last mutation: 2, Identificador de poblacion: 98
individual33 mCAI=0.416536,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:2,fitness:6.76361e+07, last mutation: 3, Identificador de poblacion: 40
individual34 mCAI=0.416536,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:1,fitness:6.76361e+07, last mutation: 3, Identificador de poblacion: 40
individual35 mCAI=0.416536,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:6.76356e+07, last mutation: -1, Identificador de poblacion: 40
individual36 mCAI=0.416515,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:6.75573e+07, last mutation: 0, Identificador de poblacion: 132
individual37 mCAI=0.457341,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:6.61789e+07, last mutation: 1, Identificador de poblacion: 16
individual38 mCAI=0.415539,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:1,fitness:6.40585e+07, last mutation: 0, Identificador de poblacion: 36
individual39 mCAI=0.434891,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:6.10098e+07, last mutation: 0, Identificador de poblacion: 152
individual40 mCAI=0.433142,mHD=0.201754,lLCS=0.131579,GENDER=female,AGE:1,fitness:5.43604e+07, last mutation: 3, Identificador de poblacion: 98
individual41 mCAI=0.412235,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:1,fitness:5.30105e+07, last mutation: 2, Identificador de poblacion: 132
individual42 mCAI=0.412235,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:1,fitness:5.30105e+07, last mutation: 2, Identificador de poblacion: 132
individual43 mCAI=0.411639,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:5.17143e+07, last mutation: 0, Identificador de poblacion: 101
individual44 mCAI=0.411413,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:1,fitness:5.10819e+07, last mutation: 0, Identificador de poblacion: 38
individual45 mCAI=0.431753,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:4.93036e+07, last mutation: 1, Identificador de poblacion: 3
individual46 mCAI=0.410074,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.74652e+07, last mutation: 2, Identificador de poblacion: 77
individual47 mCAI=0.409282,mHD=0.210526,lLCS=0.131579,GENDER=female,AGE:0,fitness:4.54624e+07, last mutation: 3, Identificador de poblacion: 162
individual48 mCAI=0.409282,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:4.54543e+07, last mutation: 0, Identificador de poblacion: 162
individual49 mCAI=0.409261,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:3,fitness:4.50464e+07, last mutation: -1, Identificador de poblacion: 150
individual50 mCAI=0.407491,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:3,fitness:4.12131e+07, last mutation: -1, Identificador de poblacion: 176
individual51 mCAI=0.403944,mHD=0.210526,lLCS=0.157895,GENDER=female,AGE:0,fitness:3.36808e+07, last mutation: 1, Identificador de poblacion: 136
individual52 mCAI=0.440425,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:3.26856e+07, last mutation: 1, Identificador de poblacion: 174
individual53 mCAI=0.402428,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:3.12449e+07, last mutation: 2, Identificador de poblacion: 153
individual54 mCAI=0.424909,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:3.02328e+07, last mutation: 1, Identificador de poblacion: 92
individual55 mCAI=0.400573,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.82345e+07, last mutation: 0, Identificador de poblacion: 98
individual56 mCAI=0.423612,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.78131e+07, last mutation: 1, Identificador de poblacion: 48
individual57 mCAI=0.422255,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:2,fitness:2.50846e+07, last mutation: -1, Identificador de poblacion: 92
individual58 mCAI=0.397989,mHD=0.210526,lLCS=0.184211,GENDER=male,AGE:0,fitness:2.43047e+07, last mutation: 0, Identificador de poblacion: 132
individual59 mCAI=0.396636,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.27604e+07, last mutation: 2, Identificador de poblacion: 12
individual60 mCAI=0.4193,mHD=0.201754,lLCS=0.166667,GENDER=male,AGE:1,fitness:2.03759e+07, last mutation: 0, Identificador de poblacion: 36
individual61 mCAI=0.394119,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:0,fitness:1.98371e+07, last mutation: 0, Identificador de poblacion: 162
individual62 mCAI=0.393756,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.94436e+07, last mutation: 2, Identificador de poblacion: 33
individual63 mCAI=0.418326,mHD=0.201754,lLCS=0.157895,GENDER=female,AGE:1,fitness:1.90264e+07, last mutation: 2, Identificador de poblacion: 140
individual64 mCAI=0.433923,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.88445e+07, last mutation: 3, Identificador de poblacion: 174
individual65 mCAI=0.433923,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:1.86903e+07, last mutation: 0, Identificador de poblacion: 174
individual66 mCAI=0.433799,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.86446e+07, last mutation: 1, Identificador de poblacion: 185
individual67 mCAI=0.392374,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.80287e+07, last mutation: 2, Identificador de poblacion: 42
individual68 mCAI=0.39222,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.78795e+07, last mutation: 2, Identificador de poblacion: 32
individual69 mCAI=0.433142,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:1,fitness:1.76185e+07, last mutation: 3, Identificador de poblacion: 98
individual70 mCAI=0.433142,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.76184e+07, last mutation: -1, Identificador de poblacion: 98
individual71 mCAI=0.416995,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.74684e+07, last mutation: 1, Identificador de poblacion: 40
individual72 mCAI=0.391681,mHD=0.210526,lLCS=0.157895,GENDER=male,AGE:1,fitness:1.72212e+07, last mutation: 0, Identificador de poblacion: 136
individual73 mCAI=0.416902,mHD=0.201754,lLCS=0.175439,GENDER=male,AGE:1,fitness:1.7214e+07, last mutation: 0, Identificador de poblacion: 12
individual74 mCAI=0.391611,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.71561e+07, last mutation: 2, Identificador de poblacion: 83
individual75 mCAI=0.416832,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:2,fitness:1.71308e+07, last mutation: 1, Identificador de poblacion: 197
individual76 mCAI=0.416832,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:1,fitness:1.71308e+07, last mutation: 1, Identificador de poblacion: 197
individual77 mCAI=0.432779,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.70797e+07, last mutation: 0, Identificador de poblacion: 33
individual78 mCAI=0.415715,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:2,fitness:1.58368e+07, last mutation: -1, Identificador de poblacion: 140
individual79 mCAI=0.41543,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.56462e+07, last mutation: 0, Identificador de poblacion: 78
individual80 mCAI=0.451285,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.53805e+07, last mutation: 0, Identificador de poblacion: 22
individual81 mCAI=0.41379,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.39329e+07, last mutation: 0, Identificador de poblacion: 153
individual82 mCAI=0.412834,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:2,fitness:1.30257e+07, last mutation: 3, Identificador de poblacion: 49
individual83 mCAI=0.386362,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:3,fitness:1.28718e+07, last mutation: -1, Identificador de poblacion: 78
individual84 mCAI=0.429442,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:2,fitness:1.27154e+07, last mutation: -1, Identificador de poblacion: 152
individual85 mCAI=0.412434,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:3,fitness:1.26662e+07, last mutation: -1, Identificador de poblacion: 115
individual86 mCAI=0.42911,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.24609e+07, last mutation: 0, Identificador de poblacion: 38
individual87 mCAI=0.385672,mHD=0.210526,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.23964e+07, last mutation: 0, Identificador de poblacion: 168
individual88 mCAI=0.412235,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:1,fitness:1.23879e+07, last mutation: -1, Identificador de poblacion: 132
individual89 mCAI=0.411847,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.21527e+07, last mutation: 0, Identificador de poblacion: 113
individual90 mCAI=0.41171,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:1.20376e+07, last mutation: 0, Identificador de poblacion: 78
individual91 mCAI=0.411649,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.19859e+07, last mutation: 2, Identificador de poblacion: 99
individual92 mCAI=0.411552,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.19045e+07, last mutation: -1, Identificador de poblacion: 77
individual93 mCAI=0.411498,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.18598e+07, last mutation: 2, Identificador de poblacion: 3
individual94 mCAI=0.411498,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.18582e+07, last mutation: 2, Identificador de poblacion: 3
individual95 mCAI=0.411159,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.15797e+07, last mutation: 0, Identificador de poblacion: 106
individual96 mCAI=0.382565,mHD=0.210526,lLCS=0.175439,GENDER=male,AGE:0,fitness:1.04575e+07, last mutation: 0, Identificador de poblacion: 33
individual97 mCAI=0.409672,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:1.04301e+07, last mutation: -1, Identificador de poblacion: 101
individual98 mCAI=0.409107,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:0,fitness:1.00246e+07, last mutation: 2, Identificador de poblacion: 18
individual99 mCAI=0.438384,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:9.72545e+06, last mutation: 0, Identificador de poblacion: 22

individual100 mCAI=0.425969,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:9.5137e+06, last mutation: 1, Identificador de poblacion: 70
individual101 mCAI=0.408168,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:2,fitness:9.3834e+06, last mutation: 0, Identificador de poblacion: 34
individual102 mCAI=0.425324,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:9.00013e+06, last mutation: -1, Identificador de poblacion: 38
individual103 mCAI=0.407511,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:1,fitness:8.95983e+06, last mutation: 0, Identificador de poblacion: 162
individual104 mCAI=0.424909,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:8.612e+06, last mutation: 1, Identificador de poblacion: 92
individual105 mCAI=0.4248,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:2,fitness:8.60379e+06, last mutation: 1, Identificador de poblacion: 70
